"Step","110-dynamic","110-dynamic - drop-0__MIN","110-dynamic - drop-0__MAX","110-ofb","110-ofbt - drop-0__MIN","110-ofbt - drop-0__MAX","110-static-1","110-static-1 - drop-0__MIN","110-static-1 - drop-0__MAX","110-every-100","110-every-100 - drop-0__MIN","110-every-100 - drop-0__MAX","110-every-10","110-every-10 - drop-0__MIN","110-every-10 - drop-0__MAX"
"116487","0","0","0","","","","","","","","","","","",""
"116488","","","","","","","","","","","","","0","0","0"
"116495","","","","","","","","","","0","0","0","","",""
"116498","0","0","0","","","","","","","","","","","",""
"116499","","","","0","0","0","","","","","","","","",""
"116503","","","","0","0","0","","","","","","","","",""
"116504","","","","","","","","","","","","","0","0","0"
"116513","","","","","","","","","","0","0","0","","",""
"116514","","","","","","","","","","","","","0","0","0"
"116520","","","","0","0","0","","","","","","","","",""
"116521","","","","","","","","","","0","0","0","0","0","0"
"116525","0","0","0","","","","","","","","","","","",""
"116530","","","","0","0","0","","","","","","","","",""
"116531","","","","","","","0","0","0","","","","","",""
"116539","","","","","","","0","0","0","","","","","",""
"116541","","","","","","","0","0","0","","","","","",""
"116543","","","","","","","0","0","0","","","","","",""
"116549","","","","","","","","","","","","","0","0","0"
"116554","0","0","0","","","","","","","","","","","",""
"116555","","","","","","","","","","","","","0","0","0"
"116565","","","","","","","","","","","","","0","0","0"
"116572","","","","","","","","","","0","0","0","0","0","0"
"116573","","","","","","","0","0","0","","","","","",""
"116574","","","","","","","","","","0","0","0","","",""
"116575","","","","","","","","","","","","","0","0","0"
"116580","","","","","","","","","","","","","0","0","0"
"116585","","","","","","","0","0","0","","","","","",""
"116590","0","0","0","","","","","","","","","","","",""
"116592","","","","","","","","","","","","","0","0","0"
"116593","","","","0","0","0","","","","","","","","",""
"116595","","","","","","","","","","0","0","0","","",""
"116596","","","","","","","0","0","0","","","","","",""
"116598","","","","","","","","","","","","","0","0","0"
"116605","","","","","","","","","","0","0","0","","",""
"116611","","","","","","","","","","0","0","0","","",""
"116615","","","","","","","0","0","0","","","","","",""
"116618","","","","","","","","","","0","0","0","","",""
"116620","0","0","0","","","","","","","","","","","",""
"116621","","","","","","","","","","0","0","0","","",""
"116623","","","","0","0","0","0","0","0","","","","","",""
"116625","","","","","","","0","0","0","","","","","",""
"116627","0","0","0","","","","","","","","","","","",""
"116628","0","0","0","","","","","","","","","","","",""
"116631","","","","","","","","","","0","0","0","","",""
"116632","0","0","0","","","","","","","","","","","",""
"116644","","","","","","","0","0","0","","","","","",""
"116650","","","","","","","","","","0","0","0","","",""
"116652","","","","0","0","0","","","","","","","","",""
"116671","","","","","","","","","","","","","0","0","0"
"116677","","","","","","","","","","","","","0","0","0"
"116678","","","","0","0","0","","","","","","","","",""
"116679","0","0","0","","","","","","","","","","","",""
"116686","","","","","","","0","0","0","","","","","",""
"116688","","","","","","","","","","","","","0","0","0"
"116694","0","0","0","","","","0","0","0","","","","","",""
"116695","","","","","","","","","","0","0","0","","",""
"116698","0","0","0","0","0","0","","","","0","0","0","","",""
"116701","","","","","","","","","","0","0","0","","",""
"116706","","","","0","0","0","0","0","0","","","","","",""
"116707","0","0","0","","","","","","","","","","","",""
"116708","0","0","0","","","","","","","","","","","",""
"116709","","","","","","","","","","","","","0","0","0"
"116714","","","","","","","0","0","0","","","","","",""
"116719","","","","","","","","","","","","","0","0","0"
"116721","","","","","","","","","","0","0","0","","",""
"116725","","","","","","","","","","0","0","0","","",""
"116729","","","","","","","","","","0","0","0","","",""
"116736","","","","","","","","","","","","","0","0","0"
"116738","0","0","0","","","","","","","","","","","",""
"116742","","","","","","","","","","","","","0","0","0"
"116744","","","","0","0","0","","","","","","","","",""
"116747","","","","","","","","","","","","","0","0","0"
"116754","","","","","","","","","","","","","0","0","0"
"116755","","","","","","","","","","0","0","0","","",""
"116758","0","0","0","","","","","","","","","","","",""
"116762","","","","0","0","0","","","","","","","","",""
"116764","","","","","","","0","0","0","","","","","",""
"116766","0","0","0","","","","","","","","","","","",""
"116768","0","0","0","","","","","","","","","","","",""
"116769","","","","0","0","0","","","","","","","","",""
"116770","","","","","","","","","","","","","0","0","0"
"116774","","","","0","0","0","","","","","","","","",""
"116778","0","0","0","","","","","","","","","","","",""
"116781","","","","0","0","0","","","","","","","","",""
"116782","","","","0","0","0","","","","","","","","",""
"116784","","","","","","","","","","","","","0","0","0"
"116785","","","","0","0","0","","","","","","","0","0","0"
"116787","","","","","","","0","0","0","","","","","",""
"116789","0","0","0","","","","","","","","","","","",""
"116794","","","","","","","","","","0","0","0","0","0","0"
"116797","","","","","","","0","0","0","","","","","",""
"116800","0","0","0","","","","","","","","","","","",""
"116803","0","0","0","","","","","","","0","0","0","","",""
"116804","","","","","","","0","0","0","","","","","",""
"116816","","","","0","0","0","","","","","","","","",""
"116819","0","0","0","","","","","","","","","","","",""
"116820","","","","0","0","0","","","","","","","","",""
"116826","","","","","","","","","","","","","0","0","0"
"116828","","","","","","","0","0","0","","","","","",""
"116829","","","","","","","0","0","0","","","","","",""
"116832","0","0","0","","","","","","","","","","","",""
"116845","","","","","","","0","0","0","","","","","",""
"116846","","","","","","","0","0","0","","","","","",""
"116850","0","0","0","","","","","","","0","0","0","","",""
"116854","","","","","","","","","","0","0","0","","",""
"116857","0","0","0","","","","","","","","","","","",""
"116861","","","","0","0","0","","","","","","","","",""
"116863","","","","","","","","","","","","","0","0","0"
"116883","","","","","","","","","","","","","0","0","0"
"116889","","","","","","","0","0","0","","","","","",""
"116891","","","","","","","","","","","","","0","0","0"
"116892","0","0","0","","","","","","","","","","","",""
"116893","","","","0","0","0","0","0","0","","","","","",""
"116894","","","","","","","","","","0","0","0","0","0","0"
"116895","","","","","","","0","0","0","","","","","",""
"116897","","","","","","","0","0","0","","","","","",""
"116900","","","","","","","0","0","0","","","","0","0","0"
"116903","","","","","","","0","0","0","","","","","",""
"116907","","","","0","0","0","","","","","","","","",""
"116913","","","","","","","","","","","","","0","0","0"
"116916","","","","","","","","","","","","","0","0","0"
"116922","","","","","","","","","","0","0","0","","",""
"116925","","","","0","0","0","","","","","","","","",""
"116927","","","","","","","","","","0","0","0","","",""
"116928","","","","","","","","","","0","0","0","","",""
"116930","","","","0","0","0","","","","","","","","",""
"116931","0","0","0","","","","","","","","","","","",""
"116935","","","","","","","0","0","0","","","","","",""
"116937","","","","0","0","0","","","","","","","","",""
"116941","","","","","","","0","0","0","","","","","",""
"116943","","","","","","","","","","","","","0","0","0"
"116948","","","","","","","0","0","0","","","","","",""
"116952","","","","","","","","","","0","0","0","","",""
"116953","","","","","","","","","","0","0","0","","",""
"116955","","","","","","","","","","","","","0","0","0"
"116963","","","","","","","","","","0","0","0","","",""
"116973","","","","0","0","0","","","","","","","","",""
"116975","","","","","","","0","0","0","","","","","",""
"116978","","","","","","","","","","0","0","0","","",""
"116980","","","","","","","","","","0","0","0","","",""
"116984","0","0","0","","","","","","","","","","","",""
"116987","","","","","","","","","","","","","0","0","0"
"116991","","","","","","","0","0","0","","","","","",""
"116995","0","0","0","","","","","","","","","","0","0","0"
"117002","0","0","0","","","","","","","","","","","",""
"117012","","","","","","","","","","0","0","0","","",""
"117014","0","0","0","","","","","","","","","","","",""
"117021","0","0","0","0","0","0","","","","","","","","",""
"117025","0","0","0","","","","","","","","","","","",""
"117028","","","","","","","","","","0","0","0","","",""
"117030","","","","","","","","","","","","","0","0","0"
"117034","","","","","","","","","","0","0","0","","",""
"117035","","","","","","","","","","0","0","0","","",""
"117037","0","0","0","","","","","","","","","","0","0","0"
"117040","","","","","","","0","0","0","","","","","",""
"117045","0","0","0","","","","","","","","","","","",""
"117049","0","0","0","","","","","","","","","","","",""
"117052","","","","","","","","","","0","0","0","","",""
"117059","","","","","","","0","0","0","","","","","",""
"117060","","","","","","","","","","0","0","0","","",""
"117067","","","","0","0","0","","","","0","0","0","","",""
"117070","0","0","0","0","0","0","","","","","","","","",""
"117078","0","0","0","","","","","","","","","","","",""
"117086","","","","","","","","","","","","","0","0","0"
"117089","","","","0","0","0","","","","","","","","",""
"117093","0","0","0","","","","","","","","","","","",""
"117099","","","","0","0","0","","","","","","","","",""
"117104","","","","","","","","","","","","","0","0","0"
"117107","","","","","","","0","0","0","","","","","",""
"117111","","","","","","","0","0","0","0","0","0","","",""
"117116","0","0","0","","","","","","","","","","","",""
"117119","","","","0","0","0","","","","","","","","",""
"117120","","","","0","0","0","","","","","","","","",""
"117124","0","0","0","","","","","","","","","","","",""
"117125","","","","","","","0","0","0","","","","","",""
"117129","","","","0","0","0","","","","","","","","",""
"117134","","","","0","0","0","","","","","","","","",""
"117142","","","","","","","","","","0","0","0","","",""
"117149","","","","","","","0","0","0","","","","","",""
"117152","","","","","","","","","","0","0","0","","",""
"117159","","","","","","","","","","","","","0","0","0"
"117166","","","","","","","","","","","","","0","0","0"
"117170","","","","","","","","","","","","","0","0","0"
"117178","","","","","","","","","","","","","0","0","0"
"117181","","","","","","","0","0","0","","","","","",""
"117184","","","","","","","","","","0","0","0","","",""
"117186","","","","","","","","","","","","","0","0","0"
"117190","","","","","","","","","","0","0","0","","",""
"117192","0","0","0","","","","0","0","0","","","","","",""
"117196","","","","","","","0","0","0","","","","","",""
"117197","","","","","","","","","","0","0","0","","",""
"117206","","","","0","0","0","","","","","","","","",""
"117213","","","","0","0","0","","","","","","","","",""
"117221","","","","","","","","","","0","0","0","","",""
"117222","","","","","","","","","","0","0","0","","",""
