"Step","active-0","sunny-durian-3 - active-0__MIN","sunny-durian-3 - active-0__MAX"
"3277738","10","10","10"
"3278161","12","12","12"
"3278936","9","9","9"
"3280521","10","10","10"
"3280767","12","12","12"
"3281051","19","19","19"
"3282598","7","7","7"
"3283541","10","10","10"
"3287347","10","10","10"
"3289420","11","11","11"
"3291652","13","13","13"
"3292992","12","12","12"
"3293390","11","11","11"
"3293655","9","9","9"
"3294820","9","9","9"
"3294889","12","12","12"
"3295417","11","11","11"
"3296311","10","10","10"
"3297285","10","10","10"
"3298972","12","12","12"
"3300669","3","3","3"
"3301009","3","3","3"
"3303719","4","4","4"
"3304122","2","2","2"
"3304304","4","4","4"
"3305115","3","3","3"
"3305303","4","4","4"
"3305423","3","3","3"
"3306921","4","4","4"
"3307617","5","5","5"
"3307947","2","2","2"
"3308916","4","4","4"
"3309072","4","4","4"
"3310682","4","4","4"
"3311933","4","4","4"
"3312631","4","4","4"
"3312913","3","3","3"
"3314450","3","3","3"
"3315592","4","4","4"
"3315822","4","4","4"
"3316069","2","2","2"
"3318014","2","2","2"
"3318056","4","4","4"
"3318763","4","4","4"
"3318791","3","3","3"
"3319350","5","5","5"
"3320091","4","4","4"
"3321249","4","4","4"
"3322345","4","4","4"
"3322974","3","3","3"
"3324783","4","4","4"
"3325019","2","2","2"
"3325227","3","3","3"
"3325397","4","4","4"
"3326160","4","4","4"
"3326283","1","1","1"
"3328811","2","2","2"
"3329352","4","4","4"
"3329383","3","3","3"
"3329464","2","2","2"
"3329700","5","5","5"
"3331461","5","5","5"
"3334419","2","2","2"
"3336074","2","2","2"
"3336146","4","4","4"
"3336368","4","4","4"
"3337596","5","5","5"
"3337624","4","4","4"
"3337782","3","3","3"
"3337831","4","4","4"
"3337907","3","3","3"
"3338396","4","4","4"
"3339304","4","4","4"
"3339782","3","3","3"
"3340535","1","1","1"
"3340794","5","5","5"
"3341909","4","4","4"
"3343409","2","2","2"
"3344465","2","2","2"
"3345319","3","3","3"
"3345909","4","4","4"
"3346566","4","4","4"
"3348362","2","2","2"
"3348845","4","4","4"
"3348968","5","5","5"
"3349209","5","5","5"
"3349262","5","5","5"
"3349790","3","3","3"
"3350738","3","3","3"
"3352819","1","1","1"
"3353797","4","4","4"
"3354520","3","3","3"
"3354562","3","3","3"
"3355655","5","5","5"
"3357223","4","4","4"
"3357226","5","5","5"
"3357712","1","1","1"
"3358886","4","4","4"
"3361671","3","3","3"
"3363876","3","3","3"
"3366268","1","1","1"
"3366903","4","4","4"
"3369916","4","4","4"
"3371741","5","5","5"
"3371921","5","5","5"
"3372071","5","5","5"
"3373266","3","3","3"
"3373275","4","4","4"
"3374007","3","3","3"
"3376076","1","1","1"
"3378015","5","5","5"
"3379212","3","3","3"
"3379997","4","4","4"
"3380093","4","4","4"
"3380185","2","2","2"
"3381715","4","4","4"
"3383612","4","4","4"
"3383867","2","2","2"
"3384350","5","5","5"
"3384972","2","2","2"
"3386092","2","2","2"
"3386806","3","3","3"
"3388161","4","4","4"
"3388180","3","3","3"
"3388544","5","5","5"
"3389618","2","2","2"
"3390433","4","4","4"
"3390863","4","4","4"
"3392703","3","3","3"
"3392835","4","4","4"
"3393217","4","4","4"
"3393357","4","4","4"
"3395345","3","3","3"
"3397254","4","4","4"
"3397391","4","4","4"
"3397771","2","2","2"
"3397914","5","5","5"
"3398246","0","0","0"
"3400308","8","8","8"
"3402526","9","9","9"
"3402683","7","7","7"
"3404177","6","6","6"
"3405829","9","9","9"
"3407841","10","10","10"
"3408995","10","10","10"
"3409746","6","6","6"
"3410290","8","8","8"
"3410642","6","6","6"
"3411142","10","10","10"
"3411697","12","12","12"
"3413611","11","11","11"
"3413741","13","13","13"
"3415270","10","10","10"
"3415802","10","10","10"
"3417019","10","10","10"
"3418997","7","7","7"
"3419524","6","6","6"
"3420755","8","8","8"
"3421792","10","10","10"
"3422900","8","8","8"
"3423714","10","10","10"
"3424242","5","5","5"
"3425043","5","5","5"
"3425243","10","10","10"
"3425920","9","9","9"
"3427055","5","5","5"
"3429529","9","9","9"
"3432286","9","9","9"
"3434290","9","9","9"
"3436404","7","7","7"
"3442488","9","9","9"
"3444362","11","11","11"
"3445111","6","6","6"
"3446296","10","10","10"
"3447392","7","7","7"
"3447752","9","9","9"
"3450278","10","10","10"
"3450467","7","7","7"
"3450771","10","10","10"
"3451027","12","12","12"
"3451030","9","9","9"
"3451321","8","8","8"
"3451686","6","6","6"
"3452235","8","8","8"
"3452518","5","5","5"
"3452577","8","8","8"
"3452838","6","6","6"
"3453473","8","8","8"
"3453733","6","6","6"
"3453881","7","7","7"
"3454292","7","7","7"
"3455345","7","7","7"
"3460585","9","9","9"
"3460662","6","6","6"
"3460845","10","10","10"
"3461183","11","11","11"
"3461186","9","9","9"
"3462051","8","8","8"
"3463308","11","11","11"
"3464575","13","13","13"
"3467039","9","9","9"
"3467194","7","7","7"
"3467388","7","7","7"
"3468715","7","7","7"
"3469669","10","10","10"
"3470731","7","7","7"
"3475901","8","8","8"
"3476731","11","11","11"
"3476742","7","7","7"
"3478120","9","9","9"
"3480659","7","7","7"
"3481585","8","8","8"
"3481657","7","7","7"
"3482172","13","13","13"
"3484070","11","11","11"
"3489478","8","8","8"
"3489856","6","6","6"
"3491508","5","5","5"
"3494762","11","11","11"
"3495339","4","4","4"
"3495469","10","10","10"
"3495925","7","7","7"
"3496499","10","10","10"
"3496638","10","10","10"
"3497363","6","6","6"
"3497981","9","9","9"
"3498264","12","12","12"
"3498819","11","11","11"
"3500238","4","4","4"
"3500628","4","4","4"
"3500761","4","4","4"
"3501082","4","4","4"
"3501170","4","4","4"
"3501427","1","1","1"
"3502927","3","3","3"
"3503496","4","4","4"
"3503948","5","5","5"
"3504733","3","3","3"
"3505323","3","3","3"
"3505616","1","1","1"
"3506838","3","3","3"
"3507159","2","2","2"
"3510112","3","3","3"
"3510509","3","3","3"
"3511463","2","2","2"
"3512661","2","2","2"
"3517218","2","2","2"
"3520322","1","1","1"
"3523813","2","2","2"
"3523865","5","5","5"
"3524096","2","2","2"
"3524969","0","0","0"
"3526702","2","2","2"
"3528401","2","2","2"
"3529658","2","2","2"
"3530707","3","3","3"
"3530964","4","4","4"
"3531237","2","2","2"
"3532161","6","6","6"
"3534776","4","4","4"
"3535354","2","2","2"
"3536149","1","1","1"
"3536278","2","2","2"
"3539167","3","3","3"
"3540078","5","5","5"
"3540649","2","2","2"
"3540881","4","4","4"
"3541029","5","5","5"
"3542394","0","0","0"
"3542537","0","0","0"
"3542959","2","2","2"
"3543437","3","3","3"
"3543527","3","3","3"
"3545345","2","2","2"
"3546225","2","2","2"
"3546595","2","2","2"
"3547118","3","3","3"
"3547410","5","5","5"
"3547687","0","0","0"
"3548525","3","3","3"
"3549285","4","4","4"
"3549780","1","1","1"
"3552694","0","0","0"
"3553259","5","5","5"
"3554753","3","3","3"
"3556127","4","4","4"
"3556690","1","1","1"
"3559641","3","3","3"
"3560561","2","2","2"
"3560770","4","4","4"
"3561318","3","3","3"
"3561822","0","0","0"
"3563044","2","2","2"
"3564367","3","3","3"
"3567021","4","4","4"
"3568215","1","1","1"
"3568836","4","4","4"
"3569834","3","3","3"
"3570207","2","2","2"
"3572148","2","2","2"
"3576902","2","2","2"
"3577081","2","2","2"
"3577841","1","1","1"
"3579446","4","4","4"
"3580059","3","3","3"
"3582955","3","3","3"
"3584664","3","3","3"
"3586456","1","1","1"
"3587904","1","1","1"
"3589427","1","1","1"
"3591043","2","2","2"
"3591050","3","3","3"
"3591328","5","5","5"
"3592376","2","2","2"
"3592533","2","2","2"
"3592636","3","3","3"
"3592818","3","3","3"
"3593392","1","1","1"
"3593398","3","3","3"
"3593850","3","3","3"
"3594309","3","3","3"
"3595264","3","3","3"
"3596879","3","3","3"
"3597422","3","3","3"
"3603643","9","9","9"
"3604602","11","11","11"
"3607164","15","15","15"
"3607369","13","13","13"
"3607675","15","15","15"
"3608176","14","14","14"
"3608637","10","10","10"
"3609147","11","11","11"
"3609542","10","10","10"
"3610441","16","16","16"
"3610566","11","11","11"
"3612202","11","11","11"
"3612418","12","12","12"
"3614113","13","13","13"
"3615757","14","14","14"
"3616306","12","12","12"
"3617986","13","13","13"
"3618212","11","11","11"
"3619118","12","12","12"
"3619564","12","12","12"
"3620436","14","14","14"
"3621130","14","14","14"
"3623596","14","14","14"
"3623932","9","9","9"
"3624899","16","16","16"
"3625302","12","12","12"
"3625542","11","11","11"
"3625856","10","10","10"
"3632810","13","13","13"
"3633895","12","12","12"
"3634192","16","16","16"
"3634261","16","16","16"
"3634764","9","9","9"
"3635352","15","15","15"
"3635387","14","14","14"
"3635473","10","10","10"
"3638661","14","14","14"
"3639520","13","13","13"
"3640788","14","14","14"
"3641320","14","14","14"
"3643411","11","11","11"
"3643802","13","13","13"
"3644316","12","12","12"
"3644369","14","14","14"
"3649998","12","12","12"
"3650703","13","13","13"
"3652379","13","13","13"
"3652536","11","11","11"
"3652860","11","11","11"
"3652875","11","11","11"
"3652899","10","10","10"
"3654681","10","10","10"
"3655777","12","12","12"
"3655835","15","15","15"
"3656022","8","8","8"
"3656071","11","11","11"
"3657219","15","15","15"
"3659279","11","11","11"
"3659304","10","10","10"
"3660674","15","15","15"
"3660912","13","13","13"
"3661589","14","14","14"
"3662334","11","11","11"
"3663333","12","12","12"
"3664647","15","15","15"
"3664899","13","13","13"
"3666548","13","13","13"
"3666623","12","12","12"
"3668884","10","10","10"
"3669012","12","12","12"
"3669651","12","12","12"
"3670508","14","14","14"
"3672528","14","14","14"
"3673714","12","12","12"
"3674323","14","14","14"
"3675703","14","14","14"
"3676809","16","16","16"
"3676910","9","9","9"
"3677825","11","11","11"
"3678616","14","14","14"
"3683376","12","12","12"
"3686816","11","11","11"
"3687789","13","13","13"
"3689105","13","13","13"
"3689177","12","12","12"
"3691426","15","15","15"
"3694922","13","13","13"
"3695815","14","14","14"
"3699235","15","15","15"
"3702335","11","11","11"
"3703287","10","10","10"
"3704693","9","9","9"
"3705914","16","16","16"
"3706702","11","11","11"
"3709082","8","8","8"
"3709089","11","11","11"
"3711715","10","10","10"
"3712066","13","13","13"
"3712231","14","14","14"
"3713813","14","14","14"
"3714014","12","12","12"
"3714334","9","9","9"
"3714809","10","10","10"
"3715530","8","8","8"
"3715867","11","11","11"
"3716880","12","12","12"
"3718709","14","14","14"
"3718965","9","9","9"
"3720183","9","9","9"
"3720383","14","14","14"
"3720641","11","11","11"
"3721203","9","9","9"
"3721778","12","12","12"
"3725608","11","11","11"
"3727219","5","5","5"
"3729757","19","19","19"
"3730929","11","11","11"
"3732966","13","13","13"
"3735176","9","9","9"
"3736297","8","8","8"
"3738413","11","11","11"
"3740504","11","11","11"
"3741193","8","8","8"
"3742895","9","9","9"
"3746549","9","9","9"
"3746551","7","7","7"
"3747146","10","10","10"
"3747768","10","10","10"
"3748727","10","10","10"
"3750556","11","11","11"
"3752639","10","10","10"
"3753066","9","9","9"
"3754573","9","9","9"
"3755521","11","11","11"
"3755805","10","10","10"
"3756491","11","11","11"
"3757496","10","10","10"
"3759683","5","5","5"
"3759764","8","8","8"
"3760395","11","11","11"
"3761259","11","11","11"
"3766108","13","13","13"
"3767468","15","15","15"
"3768627","10","10","10"
"3769123","13","13","13"
"3769609","7","7","7"
"3770407","11","11","11"
"3770481","7","7","7"
"3771443","8","8","8"
"3772121","5","5","5"
"3775977","9","9","9"
"3776581","10","10","10"
"3778632","10","10","10"
"3778981","10","10","10"
"3779091","11","11","11"
"3781416","8","8","8"
"3783713","9","9","9"
"3785798","11","11","11"
"3787175","13","13","13"
"3789193","14","14","14"
"3789913","13","13","13"
"3791936","10","10","10"
"3792506","10","10","10"
"3792517","12","12","12"
"3793032","7","7","7"
"3794226","6","6","6"
"3794252","6","6","6"
"3794774","11","11","11"
"3794795","7","7","7"
"3795126","16","16","16"
"3797000","7","7","7"
"3797093","6","6","6"
"3797369","5","5","5"
"3801689","1","1","1"
"3804701","2","2","2"
"3805301","1","1","1"
"3805434","2","2","2"
"3805880","2","2","2"
"3807184","1","1","1"
"3807520","2","2","2"
"3807563","2","2","2"
"3808191","0","0","0"
"3808358","2","2","2"
"3808398","2","2","2"
"3809727","2","2","2"
"3811560","2","2","2"
"3812332","1","1","1"
"3813284","1","1","1"
"3814803","1","1","1"
"3814822","0","0","0"
"3815970","2","2","2"
"3816607","2","2","2"
"3816647","0","0","0"
"3817472","1","1","1"
"3818922","1","1","1"
"3819785","2","2","2"
"3820130","2","2","2"
"3821086","1","1","1"
"3821130","1","1","1"
"3822268","2","2","2"
"3823896","1","1","1"
"3827657","2","2","2"
"3828080","1","1","1"
"3828380","2","2","2"
"3828835","1","1","1"
"3831303","1","1","1"
"3832159","1","1","1"
"3836522","2","2","2"
"3838362","2","2","2"
"3839416","1","1","1"
"3840367","2","2","2"
"3840501","1","1","1"
"3842676","2","2","2"
"3842742","1","1","1"
"3843232","1","1","1"
"3843845","1","1","1"
"3843972","1","1","1"
"3844320","2","2","2"
"3844609","2","2","2"
"3844660","1","1","1"
"3848333","2","2","2"
"3849306","2","2","2"
"3850484","1","1","1"
"3850973","1","1","1"
"3851352","2","2","2"
"3852855","1","1","1"
"3853984","2","2","2"
"3855303","1","1","1"
"3855471","1","1","1"
"3857811","1","1","1"
"3858596","0","0","0"
"3859385","2","2","2"
"3859602","2","2","2"
"3861032","2","2","2"
"3863348","2","2","2"
"3863856","2","2","2"
"3864292","2","2","2"
"3864346","2","2","2"
"3865329","2","2","2"
"3865400","2","2","2"
"3867334","1","1","1"
"3867355","0","0","0"
"3870199","1","1","1"
"3870527","1","1","1"
"3872218","1","1","1"
"3872813","2","2","2"
"3873375","2","2","2"
"3873406","1","1","1"
"3877511","1","1","1"
"3878021","2","2","2"
"3878393","2","2","2"
"3878469","1","1","1"
"3879481","1","1","1"
"3883650","1","1","1"
"3885468","1","1","1"
"3887733","2","2","2"
"3888546","2","2","2"
"3889115","1","1","1"
"3889574","2","2","2"
"3890482","1","1","1"
"3890845","2","2","2"
"3891701","2","2","2"
"3892188","2","2","2"
"3893979","2","2","2"
"3894900","1","1","1"
"3899771","1","1","1"
"3899961","2","2","2"
"3900916","11","11","11"
"3900976","6","6","6"
"3905064","8","8","8"
"3905865","9","9","9"
"3906698","8","8","8"
"3907926","9","9","9"
"3908413","9","9","9"
"3908598","10","10","10"
"3910370","10","10","10"
"3910900","11","11","11"
"3911827","11","11","11"
"3911840","11","11","11"
"3913177","7","7","7"
"3914066","10","10","10"
"3917161","9","9","9"
"3917865","10","10","10"
"3918979","9","9","9"
"3919476","8","8","8"
"3921292","9","9","9"
"3921931","12","12","12"
"3923462","10","10","10"
"3925245","12","12","12"
"3929612","11","11","11"
"3930457","11","11","11"
"3930875","7","7","7"
"3931276","8","8","8"
"3933108","11","11","11"
"3934254","8","8","8"
"3934528","8","8","8"
"3934700","11","11","11"
"3935650","8","8","8"
"3935941","11","11","11"
"3937355","9","9","9"
"3937580","8","8","8"
"3941540","11","11","11"
"3944483","8","8","8"
"3946276","10","10","10"
"3948046","10","10","10"
"3948798","11","11","11"
"3949518","12","12","12"
"3949642","10","10","10"
"3950163","10","10","10"
"3950424","10","10","10"
"3951538","7","7","7"
"3951901","9","9","9"
"3952551","10","10","10"
"3953081","7","7","7"
"3955473","11","11","11"
"3956594","9","9","9"
"3956987","10","10","10"
"3957167","6","6","6"
"3957339","10","10","10"
"3957763","7","7","7"
"3959885","9","9","9"
"3960009","11","11","11"
"3963156","9","9","9"
"3964451","11","11","11"
"3965451","10","10","10"
"3967662","8","8","8"
"3967912","7","7","7"
"3969012","11","11","11"
"3971224","10","10","10"
"3971806","6","6","6"
"3971829","11","11","11"
"3972443","7","7","7"
"3974997","9","9","9"
"3975382","9","9","9"
"3975633","8","8","8"
"3976841","11","11","11"
"3978347","8","8","8"
"3980088","9","9","9"
"3982836","10","10","10"
"3984646","10","10","10"
"3987245","8","8","8"
"3989411","9","9","9"
"3994114","8","8","8"
"3994318","9","9","9"
"3994354","11","11","11"
"3994421","9","9","9"
"3994911","7","7","7"
"3996460","8","8","8"
"3997465","12","12","12"
"3997658","7","7","7"
"3998999","10","10","10"
"3999357","11","11","11"
"3999639","12","12","12"
"3999997","8","8","8"
"4003223","2","2","2"
"4004220","2","2","2"
"4006443","2","2","2"
"4009310","2","2","2"
"4010595","2","2","2"
"4010917","1","1","1"
"4010953","2","2","2"
"4011475","1","1","1"
"4012065","2","2","2"
"4012122","1","1","1"
"4013218","1","1","1"
"4015023","2","2","2"
"4019100","1","1","1"
"4019403","1","1","1"
"4021906","1","1","1"
"4023588","2","2","2"
"4025295","2","2","2"
"4025890","2","2","2"
"4025936","2","2","2"
"4027318","2","2","2"
"4029662","1","1","1"
"4031212","1","1","1"
"4031862","2","2","2"
"4032202","2","2","2"
"4032745","1","1","1"
"4034952","2","2","2"
"4036280","2","2","2"
"4037486","1","1","1"
"4038206","2","2","2"
"4038502","2","2","2"
"4038585","2","2","2"
"4039843","1","1","1"
"4040069","2","2","2"
"4041439","1","1","1"
"4041507","1","1","1"
"4042230","2","2","2"
"4042648","2","2","2"
"4046228","2","2","2"
"4046828","2","2","2"
"4047813","2","2","2"
"4048476","2","2","2"
"4048769","2","2","2"
"4048784","1","1","1"
"4053832","1","1","1"
"4054461","2","2","2"
"4055122","2","2","2"
"4056739","0","0","0"
"4057078","2","2","2"
"4057285","2","2","2"
"4058411","1","1","1"
"4059292","2","2","2"
"4060576","2","2","2"
"4060901","1","1","1"
"4062377","1","1","1"
"4062508","2","2","2"
"4064140","2","2","2"
"4064859","2","2","2"
"4066516","2","2","2"
"4067860","1","1","1"
"4068502","2","2","2"
"4069525","2","2","2"
"4073151","1","1","1"
"4073160","1","1","1"
"4073861","2","2","2"
"4075294","2","2","2"
"4077342","2","2","2"
"4080281","2","2","2"
"4081406","1","1","1"
"4081514","2","2","2"
"4082687","2","2","2"
"4083114","1","1","1"
"4085278","2","2","2"
"4088753","1","1","1"
"4089487","2","2","2"
"4091774","2","2","2"
"4093334","2","2","2"
"4094188","2","2","2"
"4094423","1","1","1"
"4095890","2","2","2"
"4096350","1","1","1"
"4097379","1","1","1"
"4097982","1","1","1"
"4098507","1","1","1"
"4101561","10","10","10"
"4101878","8","8","8"
"4102058","6","6","6"
"4102208","10","10","10"
"4102594","10","10","10"
"4102598","7","7","7"
"4102829","9","9","9"
"4103606","8","8","8"
"4104907","10","10","10"
"4105787","11","11","11"
"4106099","8","8","8"
"4106758","4","4","4"
"4108094","5","5","5"
"4108232","6","6","6"
