"Step","12-static-1","12-static - dead-1__MIN","12-static - dead-1__MAX","12-dynamic","12-dynamic - dead-1__MIN","12-dynamic - dead-1__MAX","12-ofb","12-ofbt - dead-1__MIN","12-ofbt - dead-1__MAX","12-every-10","12-every-10 - dead-1__MIN","12-every-10 - dead-1__MAX","12-every-100","12-every-100 - dead-1__MIN","12-every-100 - dead-1__MAX"
"134507","3","3","3","","","","","","","","","","","",""
"134513","1","1","1","","","","","","","","","","","",""
"134518","","","","3","3","3","","","","","","","0","0","0"
"134519","4","4","4","","","","","","","","","","","",""
"134521","","","","","","","0","0","0","","","","","",""
"134522","","","","4","4","4","","","","","","","0","0","0"
"134525","","","","3","3","3","","","","","","","0","0","0"
"134531","","","","","","","","","","4","4","4","","",""
"134539","","","","","","","0","0","0","","","","","",""
"134541","","","","","","","0","0","0","","","","","",""
"134543","5","5","5","","","","","","","","","","","",""
"134549","","","","0","0","0","","","","","","","0","0","0"
"134551","3","3","3","","","","","","","","","","","",""
"134558","1","1","1","","","","","","","","","","","",""
"134560","1","1","1","","","","","","","","","","","",""
"134566","1","1","1","","","","","","","","","","","",""
"134567","","","","","","","0","0","0","","","","","",""
"134569","","","","0","0","0","","","","","","","0","0","0"
"134572","","","","","","","0","0","0","","","","","",""
"134581","2","2","2","","","","","","","","","","","",""
"134582","","","","0","0","0","","","","","","","0","0","0"
"134584","3","3","3","","","","0","0","0","5","5","5","","",""
"134590","","","","","","","","","","1","1","1","","",""
"134596","","","","0","0","0","","","","","","","0","0","0"
"134604","","","","0","0","0","","","","","","","0","0","0"
"134606","5","5","5","","","","","","","","","","","",""
"134609","2","2","2","","","","","","","","","","","",""
"134623","","","","","","","0","0","0","","","","","",""
"134624","0","0","0","","","","0","0","0","","","","","",""
"134629","8","8","8","","","","","","","","","","","",""
"134630","","","","","","","0","0","0","","","","","",""
"134633","","","","0","0","0","","","","","","","1","1","1"
"134637","","","","0","0","0","","","","","","","0","0","0"
"134638","","","","","","","","","","2","2","2","","",""
"134656","","","","","","","0","0","0","","","","","",""
"134658","2","2","2","","","","","","","4","4","4","","",""
"134663","","","","0","0","0","","","","","","","0","0","0"
"134665","","","","0","0","0","","","","","","","0","0","0"
"134670","3","3","3","","","","","","","","","","","",""
"134672","","","","0","0","0","","","","","","","1","1","1"
"134675","","","","","","","","","","2","2","2","","",""
"134679","","","","0","0","0","","","","","","","0","0","0"
"134688","","","","","","","","","","2","2","2","","",""
"134689","","","","0","0","0","","","","","","","0","0","0"
"134696","","","","0","0","0","","","","","","","0","0","0"
"134702","","","","0","0","0","","","","","","","1","1","1"
"134703","","","","","","","","","","4","4","4","","",""
"134705","","","","0","0","0","","","","","","","0","0","0"
"134706","5","5","5","","","","","","","","","","","",""
"134708","3","3","3","","","","","","","","","","","",""
"134720","4","4","4","","","","","","","","","","","",""
"134725","","","","","","","0","0","0","","","","","",""
"134726","","","","","","","0","0","0","","","","","",""
"134728","","","","","","","","","","7","7","7","","",""
"134730","","","","0","0","0","","","","","","","0","0","0"
"134731","","","","","","","0","0","0","","","","","",""
"134732","","","","","","","0","0","0","","","","","",""
"134733","3","3","3","","","","0","0","0","","","","","",""
"134741","","","","","","","","","","2","2","2","","",""
"134752","2","2","2","","","","","","","","","","","",""
"134754","","","","0","0","0","0","0","0","","","","0","0","0"
"134755","","","","","","","0","0","0","","","","","",""
"134757","5","5","5","","","","","","","","","","","",""
"134770","4","4","4","","","","","","","","","","","",""
"134777","","","","","","","","","","6","6","6","","",""
"134781","","","","","","","","","","4","4","4","","",""
"134786","","","","0","0","0","","","","","","","0","0","0"
"134788","","","","0","0","0","","","","","","","0","0","0"
"134795","","","","","","","","","","3","3","3","","",""
"134803","","","","","","","0","0","0","","","","","",""
"134812","","","","","","","0","0","0","","","","","",""
"134814","","","","0","0","0","","","","","","","0","0","0"
"134815","","","","0","0","0","","","","","","","0","0","0"
"134816","","","","0","0","0","","","","","","","0","0","0"
"134818","","","","0","0","0","0","0","0","","","","0","0","0"
"134819","","","","","","","","","","3","3","3","","",""
"134821","","","","","","","0","0","0","","","","","",""
"134823","","","","","","","0","0","0","","","","","",""
"134828","0","0","0","","","","","","","","","","","",""
"134832","2","2","2","","","","","","","","","","","",""
"134840","5","5","5","","","","","","","","","","","",""
"134841","","","","0","0","0","","","","","","","0","0","0"
"134846","","","","0","0","0","","","","","","","0","0","0"
"134847","7","7","7","","","","","","","","","","","",""
"134849","","","","","","","0","0","0","","","","","",""
"134850","3","3","3","","","","","","","","","","","",""
"134861","","","","","","","","","","2","2","2","","",""
"134862","","","","0","0","0","","","","","","","0","0","0"
"134864","","","","0","0","0","","","","3","3","3","0","0","0"
"134867","5","5","5","","","","","","","","","","","",""
"134877","2","2","2","","","","","","","","","","","",""
"134881","","","","","","","0","0","0","","","","","",""
"134887","","","","","","","","","","1","1","1","","",""
"134888","","","","0","0","0","","","","","","","0","0","0"
"134890","","","","0","0","0","","","","","","","0","0","0"
"134893","","","","","","","0","0","0","","","","","",""
"134903","","","","","","","0","0","0","","","","","",""
"134913","","","","","","","","","","4","4","4","","",""
"134919","","","","","","","0","0","0","","","","","",""
"134921","","","","0","0","0","","","","","","","0","0","0"
"134922","","","","","","","","","","1","1","1","","",""
"134925","","","","","","","0","0","0","","","","","",""
"134926","","","","","","","0","0","0","","","","","",""
"134927","5","5","5","","","","","","","","","","","",""
"134933","","","","0","0","0","","","","4","4","4","0","0","0"
"134941","2","2","2","","","","","","","","","","","",""
"134947","1","1","1","","","","","","","","","","","",""
"134950","","","","0","0","0","","","","","","","0","0","0"
"134953","","","","","","","0","0","0","","","","","",""
"134955","","","","","","","","","","1","1","1","","",""
"134957","3","3","3","","","","","","","","","","","",""
"134959","","","","","","","","","","3","3","3","","",""
"134969","3","3","3","","","","","","","","","","","",""
"134979","","","","2","2","2","","","","","","","0","0","0"
"134985","","","","2","2","2","","","","","","","0","0","0"
"134993","3","3","3","","","","","","","","","","","",""
"135000","","","","","","","0","0","0","","","","","",""
"135001","","","","0","0","0","","","","","","","0","0","0"
"135003","","","","0","0","0","","","","","","","0","0","0"
"135012","2","2","2","","","","","","","","","","","",""
"135018","","","","0","0","0","","","","4","4","4","0","0","0"
"135019","4","4","4","","","","0","0","0","","","","","",""
"135022","","","","","","","0","0","0","","","","","",""
"135028","3","3","3","","","","","","","","","","","",""
"135030","","","","","","","0","0","0","","","","","",""
"135036","","","","","","","","","","3","3","3","","",""
"135038","4","4","4","","","","","","","","","","","",""
"135043","6","6","6","","","","","","","","","","","",""
"135046","","","","","","","0","0","0","","","","","",""
"135049","","","","","","","0","0","0","","","","","",""
"135050","","","","0","0","0","","","","","","","0","0","0"
"135051","","","","","","","","","","3","3","3","","",""
"135052","","","","0","0","0","","","","","","","0","0","0"
"135058","","","","0","0","0","","","","","","","0","0","0"
"135061","","","","","","","","","","2","2","2","","",""
"135064","","","","0","0","0","","","","","","","0","0","0"
"135067","","","","0","0","0","","","","","","","0","0","0"
"135077","","","","4","4","4","","","","","","","0","0","0"
"135078","3","3","3","","","","","","","","","","","",""
"135079","","","","","","","","","","2","2","2","","",""
"135084","","","","","","","","","","5","5","5","","",""
"135086","4","4","4","","","","","","","1","1","1","","",""
"135095","","","","","","","0","0","0","","","","","",""
"135098","3","3","3","","","","0","0","0","","","","","",""
"135109","","","","2","2","2","0","0","0","","","","0","0","0"
"135112","","","","1","1","1","","","","","","","0","0","0"
"135117","","","","0","0","0","","","","","","","0","0","0"
"135118","","","","","","","","","","2","2","2","","",""
"135120","","","","","","","","","","1","1","1","","",""
"135123","2","2","2","","","","","","","","","","","",""
"135124","","","","","","","0","0","0","2","2","2","","",""
"135125","","","","","","","0","0","0","","","","","",""
"135127","4","4","4","","","","","","","","","","","",""
"135130","","","","","","","0","0","0","","","","","",""
"135131","","","","0","0","0","","","","","","","0","0","0"
"135138","","","","","","","0","0","0","","","","","",""
"135150","","","","0","0","0","","","","0","0","0","0","0","0"
"135151","","","","0","0","0","","","","","","","0","0","0"
"135152","4","4","4","0","0","0","","","","","","","0","0","0"
"135153","3","3","3","0","0","0","","","","","","","0","0","0"
"135154","","","","0","0","0","","","","","","","0","0","0"
"135157","","","","","","","","","","1","1","1","","",""
"135159","","","","0","0","0","","","","4","4","4","0","0","0"
"135161","","","","","","","0","0","0","","","","","",""
"135178","","","","","","","","","","0","0","0","","",""
"135188","","","","","","","0","0","0","","","","","",""
"135194","","","","","","","0","0","0","","","","","",""
"135195","","","","0","0","0","","","","","","","0","0","0"
"135199","","","","","","","","","","1","1","1","","",""
"135201","","","","0","0","0","","","","","","","0","0","0"
"135209","4","4","4","","","","","","","","","","","",""
"135210","3","3","3","","","","","","","","","","","",""
"135231","","","","0","0","0","","","","2","2","2","0","0","0"
"135233","","","","","","","0","0","0","","","","","",""
"135235","0","0","0","","","","","","","","","","","",""
"135238","3","3","3","","","","","","","","","","","",""
"135240","4","4","4","","","","","","","","","","","",""
"135243","2","2","2","","","","","","","","","","","",""
"135250","","","","0","0","0","","","","","","","0","0","0"
"135257","","","","0","0","0","","","","","","","0","0","0"
"135262","","","","","","","","","","2","2","2","","",""
"135268","","","","","","","","","","3","3","3","","",""
"135270","","","","0","0","0","","","","","","","0","0","0"
"135271","","","","","","","0","0","0","","","","","",""
"135278","","","","0","0","0","","","","","","","0","0","0"
"135294","","","","","","","0","0","0","","","","","",""
"135295","","","","0","0","0","","","","","","","0","0","0"
"135296","","","","0","0","0","","","","3","3","3","0","0","0"
"135297","","","","0","0","0","","","","","","","0","0","0"
"135298","","","","","","","","","","2","2","2","","",""
"135299","0","0","0","","","","0","0","0","","","","","",""
"135301","","","","0","0","0","","","","","","","0","0","0"
"135304","","","","","","","0","0","0","","","","","",""
"135305","","","","0","0","0","","","","","","","2","2","2"
"135306","","","","0","0","0","","","","","","","0","0","0"
"135311","","","","0","0","0","","","","","","","0","0","0"
"135319","","","","","","","0","0","0","","","","","",""
"135320","3","3","3","","","","","","","","","","","",""
"135322","1","1","1","","","","","","","","","","","",""
"135325","","","","","","","0","0","0","","","","","",""
"135327","","","","0","0","0","","","","","","","0","0","0"
"135331","","","","","","","0","0","0","","","","","",""
