"Step","ofb-final-steps2M-Seed1 - learner:performance","ofb-final-steps2M-Seed1 - learner:performance__MIN","ofb-final-steps2M-Seed1 - learner:performance__MAX","dynamic-final-steps2M-Seed1 - learner:performance","dynamic-final-steps2M-Seed1 - learner:performance__MIN","dynamic-final-steps2M-Seed1 - learner:performance__MAX","static-final-steps2M-Seed1 - learner:performance","static-final-steps2M-Seed1 - learner:performance__MIN","static-final-steps2M-Seed1 - learner:performance__MAX"
"1061000","-15.666845806173653","-15.666845806173653","-15.666845806173653","-9.287474304228382","-9.287474304228382","-9.287474304228382","-99.23289156456896","-99.23289156456896","-99.23289156456896"
"1062000","-15.666845806173656","-15.666845806173656","-15.666845806173656","-9.22939738115146","-9.22939738115146","-9.22939738115146","-102.29754025962389","-102.29754025962389","-102.29754025962389"
"1063000","-15.131598357194061","-15.131598357194061","-15.131598357194061","-9.174012765766843","-9.174012765766843","-9.174012765766843","-105.76344427748104","-105.76344427748104","-105.76344427748104"
"1064000","-15.131598357194061","-15.131598357194061","-15.131598357194061","-9.106608919612997","-9.106608919612997","-9.106608919612997","-108.81360192563646","-108.81360192563646","-108.81360192563646"
"1065000","-15.131598357194061","-15.131598357194061","-15.131598357194061","-9.04045507345915","-9.04045507345915","-9.04045507345915","-110.8142094119002","-110.8142094119002","-110.8142094119002"
"1066000","-14.994963741809448","-14.994963741809448","-14.994963741809448","-8.971224304228382","-8.971224304228382","-8.971224304228382","-111.10503658879938","-111.10503658879938","-111.10503658879938"
"1067000","-14.891117587963292","-14.891117587963292","-14.891117587963292","-8.906320458074536","-8.906320458074536","-8.906320458074536","-111.60927989983618","-111.60927989983618","-111.60927989983618"
"1068000","-14.718906049501753","-14.718906049501753","-14.718906049501753","-8.845070458074536","-8.845070458074536","-8.845070458074536","-111.8751787292676","-111.8751787292676","-111.8751787292676"
"1069000","-14.530925280270985","-14.530925280270985","-14.530925280270985","-8.786897381151457","-8.786897381151457","-8.786897381151457","-112.04225230786291","-112.04225230786291","-112.04225230786291"
"1070000","-14.498040664886368","-14.498040664886368","-14.498040664886368","-8.717762765766842","-8.717762765766842","-8.717762765766842","-112.31840197341477","-112.31840197341477","-112.31840197341477"
"1071000","-14.45611758796329","-14.45611758796329","-14.45611758796329","-8.648243534997611","-8.648243534997611","-8.648243534997611","-112.7494773522285","-112.7494773522285","-112.7494773522285"
"1072000","-14.388425280270983","-14.388425280270983","-14.388425280270983","-8.595262765766842","-8.595262765766842","-8.595262765766842","-112.88331096426865","-112.88331096426865","-112.88331096426865"
"1073000","-14.264482972578676","-14.264482972578676","-14.264482972578676","-8.53872430422838","-8.53872430422838","-8.53872430422838","-113.15654548111051","-113.15654548111051","-113.15654548111051"
"1074000","-14.20861758796329","-14.20861758796329","-14.20861758796329","-8.475358919612995","-8.475358919612995","-8.475358919612995","-113.58654245017402","-113.58654245017402","-113.58654245017402"
"1075000","-14.203906049501752","-14.203906049501752","-14.203906049501752","-8.41574353499761","-8.41574353499761","-8.41574353499761","-113.78877907224759","-113.78877907224759","-113.78877907224759"
"1076000","-14.203906049501752","-14.203906049501752","-14.203906049501752","-8.359589688843764","-8.359589688843764","-8.359589688843764","-113.95775064415396","-113.95775064415396","-113.95775064415396"
"1077000","-13.390875437256854","-13.390875437256854","-13.390875437256854","-8.305551227305303","-8.305551227305303","-8.305551227305303","-114.19526318595997","-114.19526318595997","-114.19526318595997"
"1078000","-13.390875437256854","-13.390875437256854","-13.390875437256854","-8.241897381151457","-8.241897381151457","-8.241897381151457","-114.56280499198004","-114.56280499198004","-114.56280499198004"
"1079000","-13.390875437256854","-13.390875437256854","-13.390875437256854","-8.183531996536072","-8.183531996536072","-8.183531996536072","-114.83478838048595","-114.83478838048595","-114.83478838048595"
"1080000","-13.390875437256854","-13.390875437256854","-13.390875437256854","-8.126416611920687","-8.126416611920687","-8.126416611920687","-115.33003503600432","-115.33003503600432","-115.33003503600432"
"1081000","-13.390875437256854","-13.390875437256854","-13.390875437256854","-8.059685842689916","-8.059685842689916","-8.059685842689916","-115.70927286106746","-115.70927286106746","-115.70927286106746"
"1082000","-13.390875437256854","-13.390875437256854","-13.390875437256854","-7.997955073459149","-7.997955073459149","-7.997955073459149","-115.89245352279704","-115.89245352279704","-115.89245352279704"
"1083000","-13.390875437256854","-13.390875437256854","-13.390875437256854","-7.930070458074534","-7.930070458074534","-7.930070458074534","-115.84673445925189","-115.84673445925189","-115.84673445925189"
"1084000","-13.338952360333778","-13.338952360333778","-13.338952360333778","-7.868051227305302","-7.868051227305302","-7.868051227305302","-116.04331472681044","-116.04331472681044","-116.04331472681044"
"1085000","-13.338471591103007","-13.338471591103007","-13.338471591103007","-7.79949353499761","-7.79949353499761","-7.79949353499761","-115.90740753617497","-115.90740753617497","-115.90740753617497"
"1086000","-13.265971591103007","-13.265971591103007","-13.265971591103007","-7.734685842689917","-7.734685842689917","-7.734685842689917","-117.11261619407377","-117.11261619407377","-117.11261619407377"
"1087000","-12.942413898795314","-12.942413898795314","-12.942413898795314","-7.672474304228379","-7.672474304228379","-7.672474304228379","-117.06553843487643","-117.06553843487643","-117.06553843487643"
"1088000","-12.856163898795314","-12.856163898795314","-12.856163898795314","-7.616705073459148","-7.616705073459148","-7.616705073459148","-118.19621849937714","-118.19621849937714","-118.19621849937714"
"1089000","-12.803120531448377","-12.803120531448377","-12.803120531448377","-7.557378150382224","-7.557378150382224","-7.557378150382224","-118.11067084051427","-118.11067084051427","-118.11067084051427"
"1090000","-12.592263388591231","-12.592263388591231","-12.592263388591231","-7.490839688843762","-7.490839688843762","-7.490839688843762","-118.0838188338253","-118.0838188338253","-118.0838188338253"
"1091000","-12.592263388591231","-12.592263388591231","-12.592263388591231","-7.419301227305301","-7.419301227305301","-7.419301227305301","-118.72651853969008","-118.72651853969008","-118.72651853969008"
"1092000","-12.592263388591231","-12.592263388591231","-12.592263388591231","-7.3555512273053","-7.3555512273053","-7.3555512273053","-118.43057265715647","-118.43057265715647","-118.43057265715647"
"1093000","-10.95613073553001","-10.95613073553001","-10.95613073553001","-7.301512765766841","-7.301512765766841","-7.301512765766841","-118.99344550713258","-118.99344550713258","-118.99344550713258"
"1094000","-10.910649966299239","-10.910649966299239","-10.910649966299239","-7.242185842689915","-7.242185842689915","-7.242185842689915","-119.37698647703225","-119.37698647703225","-119.37698647703225"
"1095000","-10.688919197068472","-10.688919197068472","-10.688919197068472","-7.184205073459147","-7.184205073459147","-7.184205073459147","-119.36190460548765","-119.36190460548765","-119.36190460548765"
"1096000","-10.471034581683853","-10.471034581683853","-10.471034581683853","-7.121224304228377","-7.121224304228377","-7.121224304228377","-119.0920310985598","-119.0920310985598","-119.0920310985598"
"1097000","-10.283630735530007","-10.283630735530007","-10.283630735530007","-7.054397381151455","-7.054397381151455","-7.054397381151455","-119.047249462494","-119.047249462494","-119.047249462494"
"1098000","-8.63350828655041","-8.63350828655041","-8.63350828655041","-6.987955073459145","-6.987955073459145","-6.987955073459145","-120.90814106545626","-120.90814106545626","-120.90814106545626"
"1099000","-8.408796748088871","-8.408796748088871","-8.408796748088871","-6.925070458074531","-6.925070458074531","-6.925070458074531","-124.44079525501671","-124.44079525501671","-124.44079525501671"
"1100000","-8.000335209627332","-8.000335209627332","-8.000335209627332","-6.867570458074531","-6.867570458074531","-6.867570458074531","-126.84169206133538","-126.84169206133538","-126.84169206133538"
"1101000","-7.140289111024848","-7.140289111024848","-7.140289111024848","-4.299691479037262","-4.299691479037262","-4.299691479037262","-125.02529454580743","-125.02529454580743","-125.02529454580743"
"1102000","-6.9438760675465865","-6.9438760675465865","-6.9438760675465865","-4.095741071428566","-4.095741071428566","-4.095741071428566","-123.83385112577638","-123.83385112577638","-123.83385112577638"
"1103000","-6.671810850155283","-6.671810850155283","-6.671810850155283","-3.9067193322981315","-3.9067193322981315","-3.9067193322981315","-123.15835520186333","-123.15835520186333","-123.15835520186333"
"1104000","-6.460506502329196","-6.460506502329196","-6.460506502329196","-3.7024802018633487","-3.7024802018633487","-3.7024802018633487","-122.04002057453413","-122.04002057453413","-122.04002057453413"
"1105000","-6.406484763198762","-6.406484763198762","-6.406484763198762","-3.577371506211175","-3.577371506211175","-3.577371506211175","-120.80578280279501","-120.80578280279501","-120.80578280279501"
"1106000","-6.406484763198762","-6.406484763198762","-6.406484763198762","-2.887459336180119","-2.887459336180119","-2.887459336180119","-119.87658550077636","-119.87658550077636","-119.87658550077636"
"1107000","-6.406484763198762","-6.406484763198762","-6.406484763198762","-2.484891304347824","-2.484891304347824","-2.484891304347824","-118.67754852484467","-118.67754852484467","-118.67754852484467"
"1108000","-6.406484763198761","-6.406484763198761","-6.406484763198761","-2.392608695652172","-2.392608695652172","-2.392608695652172","-117.65868400621113","-117.65868400621113","-117.65868400621113"
"1109000","-6.406484763198762","-6.406484763198762","-6.406484763198762","-2.218586956521737","-2.218586956521737","-2.218586956521737","-116.71656094720493","-116.71656094720493","-116.71656094720493"
"1110000","-6.406484763198761","-6.406484763198761","-6.406484763198761","-2.1036956521739114","-2.1036956521739114","-2.1036956521739114","-116.52062965838506","-116.52062965838506","-116.52062965838506"
"1111000","-6.406484763198761","-6.406484763198761","-6.406484763198761","-2.0717391304347808","-2.0717391304347808","-2.0717391304347808","-115.7339142080745","-115.7339142080745","-115.7339142080745"
"1112000","-5.270335209627333","-5.270335209627333","-5.270335209627333","-1.92586956521739","-1.92586956521739","-1.92586956521739","-115.92093720885089","-115.92093720885089","-115.92093720885089"
"1113000","-1.9692838703416147","-1.9692838703416147","-1.9692838703416147","-1.8177173913043463","-1.8177173913043463","-1.8177173913043463","-115.21646583850927","-115.21646583850927","-115.21646583850927"
"1114000","-1.9692838703416142","-1.9692838703416142","-1.9692838703416142","-1.6966304347826076","-1.6966304347826076","-1.6966304347826076","-114.23773398680117","-114.23773398680117","-114.23773398680117"
"1115000","-1.9627621312111796","-1.9627621312111796","-1.9627621312111796","-1.5793478260869553","-1.5793478260869553","-1.5793478260869553","-112.87458695652168","-112.87458695652168","-112.87458695652168"
"1116000","-1.8664577833850928","-1.8664577833850928","-1.8664577833850928","-1.4857608695652162","-1.4857608695652162","-1.4857608695652162","-112.65527532996889","-112.65527532996889","-112.65527532996889"
"1117000","-1.817436044254658","-1.817436044254658","-1.817436044254658","-1.3772826086956511","-1.3772826086956511","-1.3772826086956511","-111.5539710791925","-111.5539710791925","-111.5539710791925"
"1118000","-1.7935230007763971","-1.7935230007763971","-1.7935230007763971","-1.2463043478260862","-1.2463043478260862","-1.2463043478260862","-110.50024786490678","-110.50024786490678","-110.50024786490678"
"1119000","-1.6677621312111806","-1.6677621312111806","-1.6677621312111806","-1.153260869565217","-1.153260869565217","-1.153260869565217","-109.71262732919249","-109.71262732919249","-109.71262732919249"
"1120000","-1.577979522515528","-1.577979522515528","-1.577979522515528","-1.0551086956521736","-1.0551086956521736","-1.0551086956521736","-106.32422039984469","-106.32422039984469","-106.32422039984469"
"1121000","-1.3510230007763975","-1.3510230007763975","-1.3510230007763975","-0.9645652173913041","-0.9645652173913041","-0.9645652173913041","-103.85781793478257","-103.85781793478257","-103.85781793478257"
"1122000","-1.1952621312111804","-1.1952621312111804","-1.1952621312111804","-0.893478260869565","-0.893478260869565","-0.893478260869565","-100.7047091420807","-100.7047091420807","-100.7047091420807"
"1123000","-0.4949926242236027","-0.4949926242236027","-0.4949926242236027","-0.8038043478260869","-0.8038043478260869","-0.8038043478260869","-97.41412674689437","-97.41412674689437","-97.41412674689437"
"1124000","-0.29077804736024854","-0.29077804736024854","-0.29077804736024854","-0.7235869565217391","-0.7235869565217391","-0.7235869565217391","-94.85715197981361","-94.85715197981361","-94.85715197981361"
"1125000","-0.2783695652173914","-0.2783695652173914","-0.2783695652173914","-0.6534782608695652","-0.6534782608695652","-0.6534782608695652","-91.54145962732912","-91.54145962732912","-91.54145962732912"
"1126000","-0.2833695652173914","-0.2833695652173914","-0.2833695652173914","-0.5864130434782608","-0.5864130434782608","-0.5864130434782608","-87.89669448757758","-87.89669448757758","-87.89669448757758"
