"Step","ofb-final-steps2M-Seed1 - slice1:incoming-traffic","ofb-final-steps2M-Seed1 - slice1:incoming-traffic__MIN","ofb-final-steps2M-Seed1 - slice1:incoming-traffic__MAX","dynamic-final-steps2M-Seed1 - slice1:incoming-traffic","dynamic-final-steps2M-Seed1 - slice1:incoming-traffic__MIN","dynamic-final-steps2M-Seed1 - slice1:incoming-traffic__MAX","static-final-steps2M-Seed1 - slice1:incoming-traffic","static-final-steps2M-Seed1 - slice1:incoming-traffic__MIN","static-final-steps2M-Seed1 - slice1:incoming-traffic__MAX"
"1227600","","","","9","9","9","","",""
"1227940","","","","9","9","9","","",""
"1227970","","","","10","10","10","","",""
"1227980","6","6","6","","","","","",""
"1228040","","","","","","","9","9","9"
"1228060","6","6","6","","","","","",""
"1228070","11","11","11","","","","","",""
"1228120","","","","4","4","4","","",""
"1228190","10","10","10","","","","","",""
"1228210","","","","10","10","10","","",""
"1228240","","","","4","4","4","","",""
"1228300","","","","","","","9","9","9"
"1228330","","","","11","11","11","9","9","9"
"1228470","","","","","","","12","12","12"
"1228490","7","7","7","","","","","",""
"1228500","","","","9","9","9","","",""
"1228530","","","","7","7","7","","",""
"1228630","","","","","","","8","8","8"
"1228650","","","","8","8","8","","",""
"1228680","","","","5","5","5","","",""
"1228750","8","8","8","","","","","",""
"1228870","8","8","8","","","","","",""
"1228960","6","6","6","","","","","",""
"1229000","","","","6","6","6","","",""
"1229010","","","","8","8","8","","",""
"1229030","9","9","9","","","","","",""
"1229040","7","7","7","","","","","",""
"1229050","10","10","10","","","","","",""
"1229060","","","","10","10","10","","",""
"1229080","","","","","","","9","9","9"
"1229120","","","","","","","8","8","8"
"1229160","","","","","","","7","7","7"
"1229180","","","","","","","7","7","7"
"1229200","7","7","7","","","","","",""
"1229220","7","7","7","","","","","",""
"1229470","4","4","4","","","","","",""
"1229680","6","6","6","","","","","",""
"1229700","","","","","","","7","7","7"
"1229730","","","","","","","7","7","7"
"1229820","10","10","10","","","","","",""
"1229880","","","","","","","8","8","8"
"1229920","","","","","","","8","8","8"
"1229990","11","11","11","","","","","",""
"1230030","","","","10","10","10","","",""
"1230110","","","","","","","9","9","9"
"1230190","12","12","12","","","","","",""
"1230280","6","6","6","","","","","",""
"1230290","","","","","","","5","5","5"
"1230460","5","5","5","","","","","",""
"1230470","10","10","10","","","","","",""
"1230480","","","","12","12","12","","",""
"1230530","","","","11","11","11","","",""
"1230590","","","","8","8","8","","",""
"1230610","8","8","8","","","","","",""
"1230640","","","","","","","4","4","4"
"1230690","","","","","","","8","8","8"
"1230700","","","","7","7","7","9","9","9"
"1230710","8","8","8","","","","","",""
"1230740","","","","8","8","8","","",""
"1230830","","","","7","7","7","","",""
"1230850","8","8","8","","","","","",""
"1230920","","","","11","11","11","","",""
"1230940","11","11","11","","","","","",""
"1231010","","","","","","","10","10","10"
"1231100","","","","","","","9","9","9"
"1231190","","","","","","","8","8","8"
"1231220","","","","12","12","12","","",""
"1231240","8","8","8","","","","","",""
"1231290","","","","8","8","8","","",""
"1231380","","","","","","","10","10","10"
"1231440","","","","8","8","8","","",""
"1231520","13","13","13","","","","","",""
"1231550","","","","","","","7","7","7"
"1231610","12","12","12","","","","","",""
"1231630","","","","","","","7","7","7"
"1231650","7","7","7","","","","","",""
"1231720","8","8","8","","","","","",""
"1231740","8","8","8","","","","","",""
"1231800","","","","","","","8","8","8"
"1231930","7","7","7","","","","","",""
"1231970","8","8","8","","","","","",""
"1231980","","","","6","6","6","","",""
"1232030","","","","8","8","8","","",""
"1232040","","","","10","10","10","","",""
"1232210","","","","12","12","12","","",""
"1232230","5","5","5","","","","","",""
"1232460","7","7","7","","","","","",""
"1232540","","","","","","","12","12","12"
"1232550","","","","10","10","10","","",""
"1232690","","","","7","7","7","","",""
"1232700","12","12","12","","","","","",""
"1232770","","","","","","","8","8","8"
"1232790","","","","7","7","7","","",""
"1232830","9","9","9","","","","","",""
"1232860","9","9","9","","","","9","9","9"
"1232890","","","","6","6","6","","",""
"1232930","","","","","","","10","10","10"
"1232980","","","","8","8","8","","",""
"1233050","","","","","","","8","8","8"
"1233140","","","","7","7","7","","",""
"1233320","9","9","9","","","","","",""
"1233350","","","","","","","7","7","7"
"1233460","7","7","7","","","","","",""
"1233570","11","11","11","","","","","",""
"1233600","","","","6","6","6","","",""
"1233610","10","10","10","","","","","",""
"1233720","","","","6","6","6","","",""
"1233730","5","5","5","","","","","",""
"1233780","","","","","","","8","8","8"
"1233850","","","","6","6","6","","",""
"1233930","","","","","","","4","4","4"
"1233970","9","9","9","","","","","",""
"1233980","","","","10","10","10","","",""
"1234110","","","","","","","11","11","11"
"1234150","","","","12","12","12","","",""
"1234160","5","5","5","","","","","",""
"1234190","6","6","6","","","","","",""
"1234430","","","","","","","6","6","6"
"1234470","7","7","7","","","","","",""
"1234510","","","","4","4","4","","",""
"1234700","4","4","4","","","","","",""
"1234710","6","6","6","","","","","",""
"1234780","","","","8","8","8","","",""
"1234830","7","7","7","","","","","",""
"1234860","","","","7","7","7","","",""
"1234910","7","7","7","","","","","",""
"1234970","","","","","","","8","8","8"
"1235120","","","","8","8","8","","",""
"1235140","","","","","","","6","6","6"
"1235210","","","","","","","9","9","9"
"1235370","","","","","","","6","6","6"
"1235420","","","","","","","8","8","8"
"1235470","","","","","","","5","5","5"
"1235480","","","","","","","7","7","7"
"1235590","7","7","7","","","","","",""
"1235610","","","","","","","8","8","8"
"1235630","","","","7","7","7","","",""
"1235680","","","","7","7","7","","",""
"1235780","","","","5","5","5","5","5","5"
"1235830","10","10","10","","","","","",""
"1235870","6","6","6","","","","","",""
"1235930","","","","","","","8","8","8"
"1235940","","","","","","","7","7","7"
"1235980","4","4","4","","","","","",""
"1236060","10","10","10","","","","","",""
"1236140","11","11","11","","","","","",""
"1236150","11","11","11","","","","","",""
"1236240","10","10","10","","","","","",""
"1236260","","","","","","","7","7","7"
"1236280","6","6","6","","","","","",""
"1236300","","","","","","","8","8","8"
"1236340","8","8","8","","","","","",""
"1236400","","","","","","","7","7","7"
"1236410","","","","4","4","4","","",""
"1236460","","","","10","10","10","","",""
"1236480","8","8","8","","","","","",""
"1236620","","","","","","","7","7","7"
"1236680","","","","8","8","8","","",""
"1236720","8","8","8","","","","","",""
"1236810","","","","","","","6","6","6"
"1236820","7","7","7","","","","","",""
"1236990","","","","8","8","8","","",""
"1237070","10","10","10","","","","","",""
"1237190","","","","7","7","7","","",""
"1237240","","","","11","11","11","","",""
"1237250","5","5","5","","","","","",""
"1237400","","","","6","6","6","","",""
"1237550","8","8","8","","","","","",""
"1237650","5","5","5","","","","","",""
"1237660","","","","6","6","6","","",""
"1237670","","","","","","","11","11","11"
"1237700","","","","","","","7","7","7"
"1237810","","","","","","","7","7","7"
"1237840","","","","7","7","7","","",""
"1237950","","","","7","7","7","7","7","7"
"1238010","","","","","","","6","6","6"
"1238080","10","10","10","","","","","",""
"1238090","","","","5","5","5","","",""
"1238130","","","","11","11","11","","",""
"1238200","","","","","","","7","7","7"
"1238210","","","","","","","13","13","13"
"1238280","","","","","","","7","7","7"
"1238290","7","7","7","","","","","",""
"1238330","6","6","6","","","","","",""
"1238400","7","7","7","","","","","",""
"1238420","","","","","","","12","12","12"
"1238460","","","","7","7","7","","",""
"1238610","","","","","","","12","12","12"
"1238630","","","","","","","9","9","9"
"1238740","","","","","","","11","11","11"
"1238810","7","7","7","","","","","",""
"1238880","","","","","","","7","7","7"
"1239050","","","","","","","11","11","11"
"1239080","","","","8","8","8","","",""
"1239110","5","5","5","","","","","",""
"1239150","","","","9","9","9","","",""
"1239180","","","","9","9","9","","",""
"1239210","10","10","10","","","","","",""
"1239250","","","","7","7","7","","",""
"1239400","11","11","11","","","","6","6","6"
"1239430","","","","7","7","7","","",""
"1239460","","","","","","","8","8","8"
"1239630","","","","","","","10","10","10"
"1239720","","","","7","7","7","","",""
"1239890","9","9","9","","","","","",""
"1239980","","","","","","","7","7","7"
"1240010","9","9","9","10","10","10","","",""
"1240130","","","","","","","7","7","7"
"1240160","10","10","10","","","","","",""
"1240190","","","","6","6","6","","",""
"1240260","","","","","","","8","8","8"
"1240560","11","11","11","8","8","8","6","6","6"
"1240600","9","9","9","","","","","",""
"1240700","6","6","6","","","","","",""
"1240750","2","2","2","","","","","",""
"1240780","","","","","","","10","10","10"
"1240800","","","","","","","4","4","4"
"1240900","6","6","6","","","","","",""
"1240960","10","10","10","","","","","",""
"1241070","","","","7","7","7","","",""
"1241080","","","","9","9","9","","",""
"1241130","8","8","8","","","","","",""
"1241170","","","","","","","8","8","8"
"1241350","7","7","7","","","","","",""
"1241370","10","10","10","","","","","",""
"1241450","10","10","10","12","12","12","","",""
"1241470","","","","8","8","8","","",""
"1241530","","","","9","9","9","","",""
"1241540","","","","7","7","7","","",""
"1241600","","","","10","10","10","","",""
"1241620","11","11","11","","","","","",""
"1241660","8","8","8","","","","","",""
"1241690","","","","","","","9","9","9"
"1241710","9","9","9","","","","","",""
"1241790","","","","7","7","7","","",""
"1241810","","","","","","","8","8","8"
"1241900","","","","9","9","9","","",""
"1241930","","","","","","","6","6","6"
"1241950","","","","6","6","6","","",""
"1241960","8","8","8","","","","","",""
"1241990","","","","","","","14","14","14"
"1242030","9","9","9","10","10","10","","",""
"1242130","","","","6","6","6","","",""
"1242160","","","","","","","9","9","9"
"1242210","","","","7","7","7","10","10","10"
"1242220","9","9","9","","","","","",""
"1242370","","","","2","2","2","","",""
"1242390","7","7","7","","","","","",""
"1242400","13","13","13","","","","","",""
"1242430","","","","","","","8","8","8"
"1242500","10","10","10","9","9","9","","",""
"1242600","9","9","9","8","8","8","","",""
"1242760","","","","7","7","7","","",""
"1242820","","","","","","","7","7","7"
"1242840","10","10","10","","","","","",""
"1242880","","","","","","","10","10","10"
"1242910","","","","","","","8","8","8"
"1242950","","","","","","","8","8","8"
"1243070","","","","","","","8","8","8"
"1243090","","","","","","","8","8","8"
"1243210","","","","","","","11","11","11"
"1243270","","","","11","11","11","","",""
"1243340","","","","","","","8","8","8"
"1243350","","","","","","","6","6","6"
"1243430","10","10","10","","","","","",""
"1243460","","","","8","8","8","","",""
"1243530","5","5","5","","","","","",""
"1243630","","","","","","","4","4","4"
"1243680","","","","","","","9","9","9"
"1243710","","","","7","7","7","","",""
"1243790","","","","10","10","10","","",""
"1243800","","","","","","","9","9","9"
"1243970","","","","","","","7","7","7"
"1243990","","","","","","","5","5","5"
"1244080","","","","","","","6","6","6"
"1244130","10","10","10","","","","","",""
"1244250","","","","","","","9","9","9"
"1244260","7","7","7","","","","8","8","8"
"1244270","6","6","6","","","","","",""
"1244330","","","","7","7","7","","",""
"1244510","11","11","11","","","","","",""
"1244620","10","10","10","","","","","",""
"1244720","9","9","9","","","","","",""
"1244730","","","","6","6","6","","",""
"1244740","","","","11","11","11","","",""
"1244790","7","7","7","","","","","",""
"1244800","","","","","","","11","11","11"
"1244810","","","","","","","11","11","11"
"1244880","10","10","10","","","","","",""
"1244950","10","10","10","","","","","",""
"1245020","","","","","","","9","9","9"
"1245090","","","","8","8","8","","",""
"1245190","","","","10","10","10","","",""
"1245220","","","","6","6","6","","",""
"1245250","","","","6","6","6","","",""
"1245260","10","10","10","","","","","",""
"1245440","","","","7","7","7","","",""
"1245470","","","","","","","7","7","7"
"1245600","7","7","7","","","","","",""
"1245620","","","","","","","6","6","6"
"1245740","11","11","11","","","","6","6","6"
"1245790","","","","","","","10","10","10"
"1245830","10","10","10","","","","","",""
"1245860","9","9","9","","","","","",""
"1245880","8","8","8","","","","","",""
"1245890","","","","6","6","6","","",""
"1245900","","","","","","","9","9","9"
"1245950","","","","","","","11","11","11"
"1246030","","","","","","","10","10","10"
"1246050","6","6","6","","","","","",""
"1246090","","","","7","7","7","","",""
"1246110","","","","11","11","11","","",""
"1246130","","","","","","","8","8","8"
"1246300","","","","9","9","9","12","12","12"
"1246310","","","","6","6","6","","",""
"1246610","9","9","9","","","","","",""
"1246720","8","8","8","","","","","",""
"1246730","","","","10","10","10","","",""
"1246760","","","","","","","9","9","9"
"1246800","","","","","","","8","8","8"
"1246820","","","","","","","10","10","10"
"1246860","","","","11","11","11","","",""
"1246980","","","","7","7","7","","",""
"1247040","11","11","11","","","","","",""
"1247090","","","","6","6","6","","",""
"1247110","12","12","12","","","","","",""
"1247330","5","5","5","","","","","",""
"1247380","","","","7","7","7","","",""
"1247430","7","7","7","","","","","",""
"1247440","","","","9","9","9","","",""
"1247500","8","8","8","","","","","",""
"1247540","11","11","11","","","","","",""
"1247550","","","","12","12","12","","",""
"1247610","","","","8","8","8","","",""
"1247630","","","","","","","13","13","13"
"1247750","10","10","10","","","","","",""
"1247770","","","","","","","8","8","8"
"1247970","6","6","6","","","","","",""
"1248070","6","6","6","","","","","",""
"1248080","","","","6","6","6","6","6","6"
"1248260","","","","9","9","9","","",""
"1248310","","","","","","","10","10","10"
"1248320","","","","9","9","9","","",""
"1248410","","","","","","","11","11","11"
"1248470","","","","6","6","6","","",""
