"Step","ofb-final-steps2M-Seed1 - slice1:latency_per_packet","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","ofb-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","dynamic-final-steps2M-Seed1 - slice1:latency_per_packet__MAX","static-final-steps2M-Seed1 - slice1:latency_per_packet","static-final-steps2M-Seed1 - slice1:latency_per_packet__MIN","static-final-steps2M-Seed1 - slice1:latency_per_packet__MAX"
"608870","0.875","0.875","0.875","","","","","",""
"608960","","","","","","","0","0","0"
"608990","","","","","","","0","0","0"
"609130","0.5714285714285714","0.5714285714285714","0.5714285714285714","","","","","",""
"609200","0","0","0","","","","","",""
"609260","","","","","","","0","0","0"
"609350","0","0","0","","","","","",""
"609360","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","",""
"609460","","","","0","0","0","","",""
"609470","4","4","4","","","","","",""
"609520","","","","0","0","0","","",""
"609550","3.142857142857143","3.142857142857143","3.142857142857143","","","","","",""
"609610","","","","0.125","0.125","0.125","","",""
"609660","","","","0","0","0","","",""
"609680","","","","0.25","0.25","0.25","","",""
"609700","1.5714285714285714","1.5714285714285714","1.5714285714285714","","","","","",""
"609710","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","",""
"609770","","","","0","0","0","0.8571428571428571","0.8571428571428571","0.8571428571428571"
"609910","","","","0.5","0.5","0.5","","",""
"609970","","","","0.25","0.25","0.25","","",""
"609980","","","","0.125","0.125","0.125","","",""
"610090","1.4285714285714286","1.4285714285714286","1.4285714285714286","","","","","",""
"610230","","","","1.25","1.25","1.25","","",""
"610320","","","","","","","55","55","55"
"610410","","","","0","0","0","","",""
"610470","","","","0","0","0","","",""
"610480","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"610490","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","","",""
"610510","","","","","","","35.666666666666664","35.666666666666664","35.666666666666664"
"610590","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"610700","","","","","","","0.375","0.375","0.375"
"610870","","","","0","0","0","","",""
"610930","","","","","","","0","0","0"
"610940","","","","","","","0.125","0.125","0.125"
"610990","","","","","","","0.125","0.125","0.125"
"611000","","","","0.42857142857142855","0.42857142857142855","0.42857142857142855","","",""
"611090","","","","","","","0","0","0"
"611300","0","0","0","","","","","",""
"611390","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","","",""
"611470","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","","",""
"611480","","","","0","0","0","","",""
"611490","","","","0","0","0","","",""
"611530","0.625","0.625","0.625","","","","","",""
"611580","","","","0.625","0.625","0.625","","",""
"611660","","","","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333"
"611670","","","","","","","0.4444444444444444","0.4444444444444444","0.4444444444444444"
"611750","","","","0.2857142857142857","0.2857142857142857","0.2857142857142857","","",""
"611830","2.7142857142857144","2.7142857142857144","2.7142857142857144","","","","","",""
"611840","","","","","","","0","0","0"
"611930","","","","0","0","0","","",""
"612050","","","","0","0","0","","",""
"612060","","","","","","","0","0","0"
"612090","","","","","","","0","0","0"
"612120","0.14285714285714285","0.14285714285714285","0.14285714285714285","0.125","0.125","0.125","","",""
"612260","","","","0.5714285714285714","0.5714285714285714","0.5714285714285714","","",""
"612360","","","","0","0","0","","",""
"612370","","","","","","","0","0","0"
"612390","","","","0.8571428571428571","0.8571428571428571","0.8571428571428571","","",""
"612420","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"612460","","","","","","","0","0","0"
"612480","","","","0","0","0","","",""
"612490","","","","","","","0","0","0"
"612540","","","","0","0","0","","",""
"612770","","","","0","0","0","","",""
"612830","0","0","0","","","","","",""
"612930","","","","","","","0","0","0"
"613020","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","","",""
"613130","","","","","","","0","0","0"
"613230","0","0","0","","","","","",""
"613330","1.25","1.25","1.25","","","","","",""
"613350","1","1","1","","","","0","0","0"
"613500","0.16666666666666666","0.16666666666666666","0.16666666666666666","","","","","",""
"613530","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","","",""
"613540","","","","0","0","0","","",""
"613550","","","","","","","0","0","0"
"613590","","","","0","0","0","","",""
"613650","1.1428571428571428","1.1428571428571428","1.1428571428571428","","","","","",""
"613780","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"613880","1.375","1.375","1.375","","","","","",""
"613910","0.125","0.125","0.125","","","","","",""
"614040","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"614170","0","0","0","0","0","0","","",""
"614270","0.2","0.2","0.2","","","","","",""
"614280","","","","0","0","0","","",""
"614320","","","","","","","0","0","0"
"614350","","","","0","0","0","","",""
"614470","","","","0","0","0","","",""
"614760","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","",""
"614840","","","","0.375","0.375","0.375","0","0","0"
"614860","1.75","1.75","1.75","","","","0","0","0"
"614920","","","","","","","0","0","0"
"614950","","","","0","0","0","","",""
"614960","","","","0","0","0","","",""
"615020","","","","0.5","0.5","0.5","","",""
"615030","2.4285714285714284","2.4285714285714284","2.4285714285714284","","","","","",""
"615050","1.7142857142857142","1.7142857142857142","1.7142857142857142","","","","","",""
"615090","","","","","","","0","0","0"
"615120","2","2","2","","","","","",""
"615140","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","0","0","0"
"615150","","","","","","","0.125","0.125","0.125"
"615240","","","","0","0","0","","",""
"615380","","","","","","","0","0","0"
"615520","0","0","0","","","","","",""
"615570","","","","","","","0","0","0"
"615620","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"615660","","","","0.25","0.25","0.25","","",""
"615730","","","","0.125","0.125","0.125","","",""
"615760","","","","0.5","0.5","0.5","","",""
"615850","0.125","0.125","0.125","","","","","",""
"615870","","","","","","","0","0","0"
"615890","","","","","","","0","0","0"
"615960","","","","0","0","0","","",""
"616010","","","","0.125","0.125","0.125","","",""
"616140","1","1","1","","","","0","0","0"
"616270","0.5714285714285714","0.5714285714285714","0.5714285714285714","","","","","",""
"616280","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","","",""
"616300","0","0","0","","","","","",""
"616350","0.5714285714285714","0.5714285714285714","0.5714285714285714","","","","","",""
"616510","","","","","","","0","0","0"
"616580","","","","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111"
"616620","","","","0","0","0","","",""
"616710","0.125","0.125","0.125","","","","","",""
"616850","","","","0","0","0","","",""
"616860","1.4285714285714286","1.4285714285714286","1.4285714285714286","","","","","",""
"616880","","","","","","","0","0","0"
"616920","0","0","0","","","","","",""
"616950","","","","","","","0","0","0"
"616980","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","",""
"616990","","","","","","","0","0","0"
"617020","","","","","","","0","0","0"
"617070","","","","","","","0","0","0"
"617140","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","",""
"617190","1","1","1","","","","","",""
"617220","","","","0","0","0","","",""
"617240","","","","0","0","0","","",""
"617270","0.25","0.25","0.25","","","","","",""
"617290","0","0","0","","","","","",""
"617380","","","","","","","0","0","0"
"617490","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","","",""
"617540","0","0","0","0.375","0.375","0.375","","",""
"617560","","","","","","","0","0","0"
"617680","0.125","0.125","0.125","","","","","",""
"617820","0.125","0.125","0.125","","","","","",""
"617950","","","","0.2","0.2","0.2","","",""
"618130","0.5","0.5","0.5","","","","","",""
"618150","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","",""
"618210","","","","0","0","0","","",""
"618230","0.2857142857142857","0.2857142857142857","0.2857142857142857","","","","","",""
"618310","2.4285714285714284","2.4285714285714284","2.4285714285714284","","","","","",""
"618330","","","","","","","0","0","0"
"618340","","","","","","","0","0","0"
"618350","0","0","0","","","","","",""
"618430","","","","","","","0","0","0"
"618460","","","","","","","0","0","0"
"618550","2.125","2.125","2.125","","","","","",""
"618590","","","","0","0","0","","",""
"618710","","","","0","0","0","","",""
"618730","","","","0","0","0","","",""
"618850","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","",""
"619160","","","","0.2222222222222222","0.2222222222222222","0.2222222222222222","","",""
"619270","","","","","","","0.2","0.2","0.2"
"619360","","","","0.375","0.375","0.375","","",""
"619450","","","","0","0","0","","",""
"619470","3.4285714285714284","3.4285714285714284","3.4285714285714284","","","","","",""
"619490","2.7142857142857144","2.7142857142857144","2.7142857142857144","1","1","1","","",""
"619690","0.25","0.25","0.25","","","","","",""
"619760","","","","","","","0","0","0"
"619820","","","","0.375","0.375","0.375","","",""
"619830","","","","0.25","0.25","0.25","","",""
"619920","0","0","0","","","","","",""
"619940","0","0","0","","","","","",""
"620030","1","1","1","","","","","",""
"620190","","","","","","","0","0","0"
"620200","","","","","","","0.1111111111111111","0.1111111111111111","0.1111111111111111"
"620240","","","","0.875","0.875","0.875","","",""
"620290","","","","1.7142857142857142","1.7142857142857142","1.7142857142857142","","",""
"620360","","","","0","0","0","","",""
"620480","0.4","0.4","0.4","","","","","",""
"620550","","","","","","","0","0","0"
"620620","","","","","","","0","0","0"
"620650","","","","0","0","0","","",""
"620690","0.5","0.5","0.5","","","","","",""
"620750","","","","0","0","0","0","0","0"
"620810","","","","","","","0","0","0"
"620930","","","","","","","0.125","0.125","0.125"
"621010","","","","0.2857142857142857","0.2857142857142857","0.2857142857142857","","",""
"621030","0.8571428571428571","0.8571428571428571","0.8571428571428571","","","","","",""
"621070","1.2857142857142858","1.2857142857142858","1.2857142857142858","","","","","",""
"621110","","","","","","","0","0","0"
"621150","","","","0","0","0","","",""
"621260","","","","0","0","0","","",""
"621270","","","","0","0","0","","",""
"621280","0.375","0.375","0.375","","","","","",""
"621350","","","","","","","0.2","0.2","0.2"
"621370","1","1","1","","","","","",""
"621430","","","","0","0","0","","",""
"621460","","","","","","","0","0","0"
"621480","0","0","0","","","","","",""
"621580","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"621700","","","","0.4444444444444444","0.4444444444444444","0.4444444444444444","","",""
"621730","","","","","","","13.166666666666666","13.166666666666666","13.166666666666666"
"621740","3.4285714285714284","3.4285714285714284","3.4285714285714284","","","","","",""
"621760","4.857142857142857","4.857142857142857","4.857142857142857","","","","18","18","18"
"621780","","","","","","","19.833333333333332","19.833333333333332","19.833333333333332"
"621830","2.4285714285714284","2.4285714285714284","2.4285714285714284","0","0","0","","",""
"621990","","","","","","","57.8","57.8","57.8"
"622030","0.125","0.125","0.125","","","","","",""
"622060","","","","0.125","0.125","0.125","","",""
"622090","1","1","1","","","","","",""
"622110","0.2857142857142857","0.2857142857142857","0.2857142857142857","0","0","0","","",""
"622170","","","","0.125","0.125","0.125","","",""
"622200","","","","0.25","0.25","0.25","","",""
"622210","","","","0","0","0","","",""
"622240","0","0","0","","","","69.85714285714286","69.85714285714286","69.85714285714286"
"622440","2","2","2","","","","","",""
"622690","0.5","0.5","0.5","","","","","",""
"622770","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","","",""
"622830","","","","0.5","0.5","0.5","","",""
"622900","0.5714285714285714","0.5714285714285714","0.5714285714285714","","","","","",""
"622950","","","","","","","69.83333333333333","69.83333333333333","69.83333333333333"
"623030","","","","0","0","0","","",""
"623070","","","","0","0","0","","",""
"623110","1.5714285714285714","1.5714285714285714","1.5714285714285714","","","","","",""
"623120","0.42857142857142855","0.42857142857142855","0.42857142857142855","","","","","",""
"623320","","","","0","0","0","","",""
"623350","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","",""
"623370","","","","0.625","0.625","0.625","","",""
"623390","","","","0","0","0","","",""
"623450","","","","","","","69.33333333333333","69.33333333333333","69.33333333333333"
"623460","","","","0.875","0.875","0.875","","",""
"623650","","","","0","0","0","","",""
"623670","","","","0","0","0","","",""
