"Step","102-static-1","102-static-1 - dead-1__MIN","102-static-1 - dead-1__MAX","102-ofb","102-ofbt - dead-1__MIN","102-ofbt - dead-1__MAX","102-dynamic","102-dynamic - dead-1__MIN","102-dynamic - dead-1__MAX","102-every-10","102-every-10 - dead-1__MIN","102-every-10 - dead-1__MAX","102-every-100","102-every-100 - dead-1__MIN","102-every-100 - dead-1__MAX"
"130803","","","","","","","0","0","0","","","","","",""
"130806","","","","0","0","0","","","","","","","","",""
"130808","","","","","","","","","","2","2","2","0","0","0"
"130817","","","","","","","","","","3","3","3","0","0","0"
"130830","","","","","","","","","","4","4","4","0","0","0"
"130831","","","","","","","0","0","0","","","","","",""
"130839","0","0","0","","","","","","","","","","","",""
"130840","0","0","0","","","","","","","","","","","",""
"130846","4","4","4","","","","","","","","","","","",""
"130848","","","","0","0","0","","","","","","","","",""
"130851","","","","","","","","","","5","5","5","0","0","0"
"130858","2","2","2","","","","","","","","","","","",""
"130867","","","","","","","0","0","0","","","","","",""
"130877","","","","","","","0","0","0","","","","","",""
"130878","","","","0","0","0","","","","","","","","",""
"130882","","","","0","0","0","0","0","0","","","","","",""
"130886","","","","","","","0","0","0","","","","","",""
"130887","","","","0","0","0","","","","6","6","6","0","0","0"
"130895","","","","0","0","0","","","","","","","","",""
"130896","","","","","","","0","0","0","","","","","",""
"130897","","","","0","0","0","","","","","","","","",""
"130899","","","","0","0","0","","","","","","","","",""
"130900","2","2","2","0","0","0","","","","","","","","",""
"130903","","","","","","","","","","4","4","4","0","0","0"
"130906","","","","","","","","","","0","0","0","0","0","0"
"130910","","","","","","","0","0","0","","","","","",""
"130912","","","","0","0","0","","","","","","","","",""
"130919","","","","0","0","0","","","","","","","","",""
"130921","4","4","4","","","","0","0","0","","","","","",""
"130926","5","5","5","","","","","","","","","","","",""
"130930","","","","","","","0","0","0","","","","","",""
"130937","","","","","","","","","","4","4","4","0","0","0"
"130939","3","3","3","","","","","","","","","","","",""
"130940","4","4","4","","","","","","","","","","","",""
"130941","","","","","","","0","0","0","","","","","",""
"130944","","","","","","","","","","1","1","1","0","0","0"
"130945","","","","0","0","0","","","","","","","","",""
"130948","1","1","1","","","","","","","","","","","",""
"130950","","","","","","","","","","4","4","4","0","0","0"
"130951","","","","","","","0","0","0","","","","","",""
"130952","1","1","1","","","","","","","","","","","",""
"130953","","","","","","","0","0","0","","","","","",""
"130963","","","","","","","0","0","0","","","","","",""
"130965","","","","","","","","","","9","9","9","0","0","0"
"130972","","","","","","","0","0","0","","","","","",""
"130977","","","","","","","","","","6","6","6","0","0","0"
"131010","","","","0","0","0","","","","","","","","",""
"131012","4","4","4","","","","","","","","","","","",""
"131020","","","","","","","0","0","0","","","","","",""
"131023","","","","0","0","0","","","","","","","","",""
"131024","","","","","","","0","0","0","","","","","",""
"131025","","","","","","","0","0","0","","","","","",""
"131026","4","4","4","","","","","","","","","","","",""
"131028","","","","","","","0","0","0","","","","","",""
"131034","","","","","","","0","0","0","","","","","",""
"131035","","","","","","","","","","8","8","8","0","0","0"
"131040","","","","0","0","0","","","","","","","","",""
"131042","6","6","6","","","","","","","","","","","",""
"131046","","","","0","0","0","","","","","","","","",""
"131047","8","8","8","","","","","","","","","","","",""
"131048","8","8","8","","","","","","","","","","","",""
"131049","","","","","","","","","","5","5","5","0","0","0"
"131054","","","","","","","0","0","0","","","","","",""
"131055","","","","","","","","","","3","3","3","0","0","0"
"131058","2","2","2","","","","","","","","","","","",""
"131059","","","","","","","","","","7","7","7","0","0","0"
"131063","","","","0","0","0","","","","","","","","",""
"131068","","","","0","0","0","","","","","","","","",""
"131069","7","7","7","","","","","","","","","","","",""
"131077","7","7","7","","","","","","","","","","","",""
"131078","","","","","","","","","","3","3","3","0","0","0"
"131080","","","","","","","","","","2","2","2","0","0","0"
"131082","","","","","","","0","0","0","","","","","",""
"131084","","","","","","","0","0","0","","","","","",""
"131086","1","1","1","","","","","","","","","","","",""
"131088","3","3","3","","","","","","","","","","","",""
"131098","","","","","","","","","","4","4","4","0","0","0"
"131101","0","0","0","","","","","","","","","","","",""
"131104","0","0","0","","","","","","","","","","","",""
"131107","","","","","","","0","0","0","","","","","",""
"131108","","","","","","","0","0","0","","","","","",""
"131117","","","","0","0","0","","","","","","","","",""
"131123","6","6","6","","","","","","","","","","","",""
"131124","","","","0","0","0","","","","","","","","",""
"131129","","","","","","","","","","8","8","8","0","0","0"
"131134","","","","","","","","","","0","0","0","0","0","0"
"131144","4","4","4","","","","","","","","","","","",""
"131145","","","","","","","","","","0","0","0","0","0","0"
"131146","","","","","","","0","0","0","","","","","",""
"131156","4","4","4","","","","","","","","","","","",""
"131159","","","","","","","","","","2","2","2","0","0","0"
"131165","","","","","","","0","0","0","","","","","",""
"131172","","","","","","","","","","0","0","0","0","0","0"
"131173","","","","","","","0","0","0","","","","","",""
"131174","","","","0","0","0","","","","","","","","",""
"131176","0","0","0","","","","","","","","","","","",""
"131178","0","0","0","","","","","","","","","","","",""
"131184","","","","","","","","","","4","4","4","0","0","0"
"131187","","","","","","","0","0","0","1","1","1","0","0","0"
"131188","","","","","","","0","0","0","7","7","7","0","0","0"
"131191","","","","0","0","0","","","","","","","","",""
"131195","","","","","","","0","0","0","","","","","",""
"131211","","","","","","","0","0","0","","","","","",""
"131217","","","","","","","","","","1","1","1","0","0","0"
"131230","1","1","1","","","","","","","","","","","",""
"131235","","","","","","","0","0","0","","","","","",""
"131237","0","0","0","","","","","","","","","","","",""
"131238","","","","","","","0","0","0","","","","","",""
"131245","1","1","1","","","","","","","","","","","",""
"131252","","","","","","","0","0","0","","","","","",""
"131255","","","","0","0","0","","","","","","","","",""
"131282","","","","","","","0","0","0","","","","","",""
"131283","2","2","2","","","","","","","","","","","",""
"131284","3","3","3","","","","","","","","","","","",""
"131285","3","3","3","","","","","","","","","","","",""
"131286","","","","","","","","","","2","2","2","0","0","0"
"131299","","","","0","0","0","","","","","","","","",""
"131319","","","","","","","0","0","0","","","","","",""
"131326","","","","","","","0","0","0","","","","","",""
"131327","","","","","","","","","","9","9","9","0","0","0"
"131332","","","","","","","0","0","0","","","","","",""
"131341","","","","","","","","","","8","8","8","0","0","0"
"131342","","","","","","","","","","4","4","4","0","0","0"
"131346","","","","","","","0","0","0","","","","","",""
"131351","3","3","3","","","","","","","","","","","",""
"131354","0","0","0","","","","","","","","","","","",""
"131355","","","","","","","","","","0","0","0","0","0","0"
"131360","","","","0","0","0","","","","","","","","",""
"131363","3","3","3","","","","0","0","0","","","","","",""
"131374","","","","","","","","","","14","14","14","0","0","0"
"131379","","","","0","0","0","","","","","","","","",""
"131383","","","","","","","","","","6","6","6","0","0","0"
"131391","1","1","1","0","0","0","","","","","","","","",""
"131392","","","","","","","","","","5","5","5","0","0","0"
"131395","","","","0","0","0","","","","","","","","",""
"131396","","","","","","","0","0","0","","","","","",""
"131398","","","","","","","0","0","0","","","","","",""
"131400","","","","0","0","0","","","","0","0","0","0","0","0"
"131405","","","","","","","","","","4","4","4","0","0","0"
"131406","","","","0","0","0","","","","","","","","",""
"131407","2","2","2","","","","","","","2","2","2","0","0","0"
"131408","","","","","","","0","0","0","","","","","",""
"131411","","","","","","","","","","2","2","2","0","0","0"
"131412","","","","","","","0","0","0","","","","","",""
"131420","","","","","","","0","0","0","","","","","",""
"131426","","","","","","","0","0","0","","","","","",""
"131432","","","","","","","","","","1","1","1","0","0","0"
"131437","","","","0","0","0","","","","5","5","5","0","0","0"
"131439","","","","0","0","0","","","","","","","","",""
"131443","","","","0","0","0","","","","","","","","",""
"131449","","","","0","0","0","","","","","","","","",""
"131450","","","","","","","0","0","0","1","1","1","0","0","0"
"131453","","","","0","0","0","","","","","","","","",""
"131454","","","","0","0","0","","","","","","","","",""
"131461","","","","0","0","0","","","","","","","","",""
"131464","","","","","","","","","","4","4","4","0","0","0"
"131465","","","","","","","","","","1","1","1","0","0","0"
"131467","2","2","2","","","","","","","","","","","",""
"131468","","","","","","","0","0","0","","","","","",""
"131469","","","","","","","","","","11","11","11","0","0","0"
"131472","2","2","2","","","","","","","","","","","",""
"131474","","","","","","","","","","7","7","7","0","0","0"
"131476","","","","","","","","","","3","3","3","0","0","0"
"131479","","","","0","0","0","","","","","","","","",""
"131484","","","","0","0","0","","","","","","","","",""
"131488","","","","","","","0","0","0","","","","","",""
"131489","","","","0","0","0","","","","","","","","",""
"131494","","","","0","0","0","","","","","","","","",""
"131496","","","","0","0","0","","","","","","","","",""
"131497","","","","","","","","","","4","4","4","0","0","0"
"131508","","","","","","","","","","4","4","4","0","0","0"
"131522","","","","0","0","0","","","","","","","","",""
"131525","","","","0","0","0","","","","","","","","",""
"131526","","","","0","0","0","","","","","","","","",""
"131529","7","7","7","","","","","","","","","","","",""
"131530","","","","0","0","0","","","","","","","","",""
"131538","","","","0","0","0","","","","","","","","",""
"131546","","","","","","","0","0","0","","","","","",""
"131547","","","","","","","","","","2","2","2","0","0","0"
"131553","4","4","4","","","","","","","0","0","0","0","0","0"
"131557","","","","","","","0","0","0","","","","","",""
"131558","2","2","2","","","","","","","","","","","",""
"131562","","","","","","","","","","6","6","6","0","0","0"
"131563","","","","","","","","","","0","0","0","0","0","0"
"131565","","","","0","0","0","","","","","","","","",""
"131572","","","","0","0","0","","","","","","","","",""
"131573","","","","0","0","0","","","","","","","","",""
"131579","","","","0","0","0","","","","","","","","",""
"131584","","","","","","","","","","2","2","2","0","0","0"
"131592","","","","","","","","","","5","5","5","0","0","0"
"131594","","","","","","","","","","6","6","6","0","0","0"
"131595","","","","","","","","","","6","6","6","0","0","0"
"131596","","","","0","0","0","","","","","","","","",""
"131597","","","","","","","0","0","0","","","","","",""
"131598","1","1","1","","","","","","","","","","","",""
"131603","4","4","4","","","","","","","","","","","",""
"131605","","","","0","0","0","","","","","","","","",""
"131613","","","","","","","","","","3","3","3","0","0","0"
"131616","","","","","","","0","0","0","","","","","",""
"131618","0","0","0","","","","","","","","","","","",""
"131624","","","","0","0","0","","","","","","","","",""
"131625","","","","","","","","","","9","9","9","0","0","0"
