"Step","102-static-1","102-static-1 - latency-1__MIN","102-static-1 - latency-1__MAX","102-ofb","102-ofbt - latency-1__MIN","102-ofbt - latency-1__MAX","102-dynamic","102-dynamic - latency-1__MIN","102-dynamic - latency-1__MAX","102-every-10","102-every-10 - latency-1__MIN","102-every-10 - latency-1__MAX","102-every-100","102-every-100 - latency-1__MIN","102-every-100 - latency-1__MAX"
"167391","","","","","","","0","0","0","70","70","70","","",""
"167397","69.16666666666667","69.16666666666667","69.16666666666667","10.857142857142858","10.857142857142858","10.857142857142858","","","","","","","","",""
"167400","","","","","","","","","","","","","70","70","70"
"167403","70","70","70","","","","","","","","","","","",""
"167404","","","","","","","1.5","1.5","1.5","70","70","70","70","70","70"
"167405","","","","","","","1.2857142857142858","1.2857142857142858","1.2857142857142858","70","70","70","","",""
"167407","70","70","70","","","","","","","","","","","",""
"167415","","","","","","","","","","","","","68.66666666666667","68.66666666666667","68.66666666666667"
"167425","","","","","","","","","","","","","68.5","68.5","68.5"
"167431","","","","3","3","3","","","","","","","","",""
"167435","","","","3.7142857142857144","3.7142857142857144","3.7142857142857144","","","","","","","","",""
"167436","70","70","70","","","","","","","","","","","",""
"167440","","","","","","","","","","","","","67.83333333333333","67.83333333333333","67.83333333333333"
"167444","","","","2.5714285714285716","2.5714285714285716","2.5714285714285716","0","0","0","70","70","70","","",""
"167448","","","","","","","1","1","1","69.6","69.6","69.6","","",""
"167449","69.8","69.8","69.8","","","","","","","","","","","",""
"167456","","","","","","","","","","","","","69","69","69"
"167457","","","","","","","0","0","0","70","70","70","","",""
"167458","","","","1","1","1","","","","","","","","",""
"167461","70","70","70","0.75","0.75","0.75","","","","","","","","",""
"167485","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","","","","","","","","",""
"167490","70","70","70","","","","","","","","","","","",""
"167494","","","","0.14285714285714285","0.14285714285714285","0.14285714285714285","","","","","","","","",""
"167502","70","70","70","1","1","1","","","","","","","","",""
"167514","","","","0.3333333333333333","0.3333333333333333","0.3333333333333333","","","","","","","70","70","70"
"167517","","","","1.4","1.4","1.4","","","","","","","","",""
"167519","70","70","70","","","","","","","","","","","",""
"167525","70","70","70","","","","","","","","","","","",""
"167533","","","","","","","","","","","","","69.16666666666667","69.16666666666667","69.16666666666667"
"167535","","","","","","","2.857142857142857","2.857142857142857","2.857142857142857","70","70","70","","",""
"167536","","","","","","","2.857142857142857","2.857142857142857","2.857142857142857","70","70","70","68.5","68.5","68.5"
"167541","70","70","70","","","","","","","","","","","",""
"167543","","","","","","","","","","","","","69.85714285714286","69.85714285714286","69.85714285714286"
"167550","","","","4.666666666666667","4.666666666666667","4.666666666666667","","","","","","","","",""
"167565","","","","","","","0.75","0.75","0.75","70","70","70","","",""
"167567","","","","","","","","","","","","","65.33333333333333","65.33333333333333","65.33333333333333"
"167570","","","","4.666666666666667","4.666666666666667","4.666666666666667","","","","","","","","",""
"167575","70","70","70","","","","","","","","","","","",""
"167576","","","","","","","","","","","","","63.42857142857143","63.42857142857143","63.42857142857143"
"167579","70","70","70","","","","","","","","","","","",""
"167582","","","","","","","","","","","","","61.857142857142854","61.857142857142854","61.857142857142854"
"167593","","","","","","","","","","","","","62.285714285714285","62.285714285714285","62.285714285714285"
"167596","69.8","69.8","69.8","","","","","","","","","","63.42857142857143","63.42857142857143","63.42857142857143"
"167597","","","","","","","","","","","","","63.666666666666664","63.666666666666664","63.666666666666664"
"167609","","","","6.25","6.25","6.25","","","","","","","","",""
"167613","","","","","","","0","0","0","70","70","70","","",""
"167615","","","","","","","0","0","0","70","70","70","","",""
"167639","","","","","","","0.2857142857142857","0.2857142857142857","0.2857142857142857","0","0","0","","",""
"167643","69.66666666666667","69.66666666666667","69.66666666666667","","","","","","","","","","","",""
"167644","","","","","","","0.5","0.5","0.5","70","70","70","","",""
"167652","","","","1.8333333333333333","1.8333333333333333","1.8333333333333333","","","","","","","","",""
"167663","","","","0.5714285714285714","0.5714285714285714","0.5714285714285714","","","","","","","","",""
"167664","70","70","70","","","","3.4285714285714284","3.4285714285714284","3.4285714285714284","70","70","70","","",""
"167666","","","","","","","","","","","","","63","63","63"
"167672","","","","","","","2.7142857142857144","2.7142857142857144","2.7142857142857144","70","70","70","","",""
"167675","","","","","","","2","2","2","70","70","70","","",""
"167676","70","70","70","","","","","","","","","","","",""
"167686","","","","","","","3.375","3.375","3.375","70","70","70","","",""
"167688","","","","0.25","0.25","0.25","","","","","","","","",""
"167689","","","","0","0","0","3.8333333333333335","3.8333333333333335","3.8333333333333335","0","0","0","","",""
"167692","","","","","","","4.125","4.125","4.125","70","70","70","64.28571428571429","64.28571428571429","64.28571428571429"
"167695","","","","","","","","","","","","","64","64","64"
"167701","69.4","69.4","69.4","","","","","","","","","","","",""
"167703","","","","","","","2.875","2.875","2.875","70","70","70","","",""
"167710","","","","","","","","","","","","","66.14285714285714","66.14285714285714","66.14285714285714"
"167712","","","","","","","5.125","5.125","5.125","70","70","70","","",""
"167714","","","","","","","4.375","4.375","4.375","70","70","70","","",""
"167715","70","70","70","","","","","","","","","","","",""
"167719","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","","","","","","","","",""
"167720","","","","","","","","","","","","","66.66666666666667","66.66666666666667","66.66666666666667"
"167733","","","","0.5714285714285714","0.5714285714285714","0.5714285714285714","","","","","","","","",""
"167738","","","","","","","","","","","","","70","70","70"
"167740","69.75","69.75","69.75","","","","","","","","","","","",""
"167743","","","","","","","","","","","","","70","70","70"
"167753","","","","","","","","","","","","","69.71428571428571","69.71428571428571","69.71428571428571"
"167757","70","70","70","","","","8.75","8.75","8.75","70","70","70","","",""
"167765","","","","","","","","","","","","","69.75","69.75","69.75"
"167773","","","","","","","","","","","","","69.57142857142857","69.57142857142857","69.57142857142857"
"167775","","","","","","","","","","","","","68.5","68.5","68.5"
"167776","70","70","70","","","","6.625","6.625","6.625","70","70","70","","",""
"167782","","","","","","","8","8","8","70","70","70","","",""
"167786","70","70","70","","","","","","","","","","","",""
"167796","70","70","70","","","","","","","","","","","",""
"167798","","","","","","","6.285714285714286","6.285714285714286","6.285714285714286","70","70","70","","",""
"167803","","","","","","","","","","","","","69.57142857142857","69.57142857142857","69.57142857142857"
"167805","","","","0.75","0.75","0.75","","","","","","","","",""
"167806","","","","1","1","1","","","","","","","","",""
"167807","","","","1","1","1","","","","","","","","",""
"167808","70","70","70","","","","","","","","","","","",""
"167812","","","","","","","4.857142857142857","4.857142857142857","4.857142857142857","70","70","70","","",""
"167816","","","","","","","","","","","","","69.85714285714286","69.85714285714286","69.85714285714286"
"167822","","","","","","","0","0","0","70","70","70","","",""
"167824","70","70","70","","","","","","","","","","","",""
"167825","","","","2.5714285714285716","2.5714285714285716","2.5714285714285716","","","","","","","","",""
"167827","","","","","","","0","0","0","69.5","69.5","69.5","","",""
"167831","70","70","70","2.5714285714285716","2.5714285714285716","2.5714285714285716","","","","","","","","",""
"167833","","","","3.142857142857143","3.142857142857143","3.142857142857143","","","","","","","","",""
"167836","","","","","","","","","","","","","69","69","69"
"167837","","","","","","","","","","","","","68.25","68.25","68.25"
"167840","","","","","","","0","0","0","70","70","70","","",""
"167849","","","","6","6","6","","","","","","","69","69","69"
"167853","70","70","70","","","","","","","","","","67.71428571428571","67.71428571428571","67.71428571428571"
"167855","","","","7","7","7","","","","","","","","",""
"167860","","","","","","","0","0","0","70","70","70","","",""
"167863","70","70","70","7.625","7.625","7.625","","","","","","","","",""
"167867","70","70","70","","","","","","","","","","","",""
"167870","","","","","","","0","0","0","70","70","70","","",""
"167872","","","","7","7","7","","","","","","","","",""
"167874","","","","","","","","","","","","","62.42857142857143","62.42857142857143","62.42857142857143"
"167876","","","","","","","0","0","0","70","70","70","","",""
"167878","70","70","70","","","","","","","","","","","",""
"167880","70","70","70","","","","","","","","","","","",""
"167881","","","","6.5","6.5","6.5","","","","","","","","",""
"167887","","","","","","","1.5","1.5","1.5","69.75","69.75","69.75","","",""
"167892","","","","5.285714285714286","5.285714285714286","5.285714285714286","","","","","","","","",""
"167893","","","","4.375","4.375","4.375","","","","","","","","",""
"167897","","","","","","","","","","","","","64.5","64.5","64.5"
"167911","","","","","","","1.8333333333333333","1.8333333333333333","1.8333333333333333","70","70","70","","",""
"167914","69.6","69.6","69.6","","","","","","","","","","","",""
"167916","","","","4","4","4","","","","","","","","",""
"167918","","","","3.4285714285714284","3.4285714285714284","3.4285714285714284","","","","","","","65.85714285714286","65.85714285714286","65.85714285714286"
"167919","","","","","","","","","","","","","66","66","66"
"167923","70","70","70","","","","","","","","","","","",""
"167930","","","","","","","1","1","1","70","70","70","","",""
"167931","","","","2.3333333333333335","2.3333333333333335","2.3333333333333335","","","","","","","","",""
"167932","","","","","","","1.25","1.25","1.25","70","70","70","","",""
"167933","69.5","69.5","69.5","","","","","","","","","","","",""
"167935","","","","","","","","","","","","","70","70","70"
"167936","69.75","69.75","69.75","","","","","","","","","","","",""
"167944","","","","","","","0","0","0","70","70","70","","",""
"167948","","","","4.75","4.75","4.75","","","","","","","","",""
"167958","69.6","69.6","69.6","","","","","","","","","","","",""
"167959","","","","","","","","","","","","","68.57142857142857","68.57142857142857","68.57142857142857"
